dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage
mmlu-pro,0.0,1e-05,0.025,0.5,51,300,287.3868103027344,0.1161726936697959,0.9511974694984184
mmlu-pro,0.0,1e-05,0.025,0.5,52,300,287.34930419921875,0.1158243715763092,0.9371893357433349
mmlu-pro,0.0,1e-05,0.025,0.5,53,300,287.7397155761719,0.1163415014743805,0.9525530953456848
mmlu-pro,0.0,1e-05,0.025,0.5,54,300,287.0610046386719,0.1159903779625892,0.9534568459105288
mmlu-pro,0.0,1e-05,0.025,0.5,55,300,287.83099365234375,0.1161024719476699,0.9453230908269318
mmlu-pro,0.0,1e-05,0.025,0.5,56,300,287.4992980957031,0.1160424053668975,0.947582467239042
mmlu-pro,0.0,1e-05,0.025,0.5,57,300,287.60052490234375,0.1162270158529281,0.94713059195662
mmlu-pro,0.0,1e-05,0.025,0.5,58,300,287.4274597167969,0.1161882877349853,0.9552643470402168
mmlu-pro,0.0,1e-05,0.025,0.5,59,300,287.1676330566406,0.1161744594573974,0.9534568459105288
mmlu-pro,0.0,1e-05,0.025,0.5,60,300,287.3117980957031,0.1159892156720161,0.9489380930863082
mmlu-pro,0.0,1e-05,0.025,0.5,61,300,287.4721984863281,0.1162267476320266,0.9534568459105288
mmlu-pro,0.0,1e-05,0.025,0.5,62,300,287.63983154296875,0.1161688342690467,0.946678716674198
mmlu-pro,0.0,1e-05,0.025,0.5,63,300,287.15679931640625,0.1159251034259796,0.9493899683687302
mmlu-pro,0.0,1e-05,0.025,0.5,64,300,287.3741455078125,0.1162278801202774,0.9511974694984184
mmlu-pro,0.0,1e-05,0.025,0.5,65,300,287.5874328613281,0.1160792633891105,0.9539087211929508
mmlu-pro,0.0,1e-05,0.025,0.5,66,300,287.7857971191406,0.116056315600872,0.9448712155445096
mmlu-pro,0.0,1e-05,0.025,0.5,67,300,287.6231384277344,0.1161827594041824,0.9430637144148216
mmlu-pro,0.0,1e-05,0.025,0.5,68,300,287.2751770019531,0.1157511994242668,0.9516493447808404
mmlu-pro,0.0,1e-05,0.025,0.5,69,300,287.71124267578125,0.1160832941532135,0.9516493447808404
mmlu-pro,0.0,1e-05,0.025,0.5,70,300,287.30908203125,0.1160627976059913,0.9530049706281066
mmlu-pro,0.0,1e-05,0.025,0.5,71,300,287.3935852050781,0.1161714419722557,0.9511974694984184
mmlu-pro,0.0,1e-05,0.025,0.5,72,300,287.69903564453125,0.1162448301911354,0.9511974694984184
mmlu-pro,0.0,1e-05,0.025,0.5,73,300,287.4789733886719,0.1160345822572708,0.9543605964753727
mmlu-pro,0.0,1e-05,0.025,0.5,74,300,287.4690246582031,0.1160585954785347,0.9552643470402168
mmlu-pro,0.0,1e-05,0.025,0.5,75,300,287.72930908203125,0.1161168962717056,0.9493899683687302
mmlu-pro,0.0,1e-05,0.025,0.5,76,300,287.59918212890625,0.1159656792879104,0.9548124717577948
mmlu-pro,0.0,1e-05,0.025,0.5,77,300,287.6276550292969,0.1161487698554992,0.9521012200632626
mmlu-pro,0.0,1e-05,0.025,0.5,78,300,287.3529052734375,0.1162488013505935,0.947582467239042
mmlu-pro,0.0,1e-05,0.025,0.5,79,300,287.02935791015625,0.1159871444106102,0.9507455942159964
mmlu-pro,0.0,1e-05,0.025,0.5,80,300,287.7193908691406,0.1162818446755409,0.9507455942159964
mmlu-pro,0.0,1e-05,0.025,0.5,81,300,287.32037353515625,0.1161315292119979,0.945774966109354
mmlu-pro,0.0,1e-05,0.025,0.5,82,300,287.4893798828125,0.1161388531327247,0.947582467239042
mmlu-pro,0.0,1e-05,0.025,0.5,83,300,287.7735900878906,0.1162979900836944,0.9539087211929508
mmlu-pro,0.0,1e-05,0.025,0.5,84,300,287.38543701171875,0.1160968318581581,0.9502937189335744
mmlu-pro,0.0,1e-05,0.025,0.5,85,300,287.4943542480469,0.1161860674619674,0.9403524627202892
mmlu-pro,0.0,1e-05,0.025,0.5,86,300,287.50836181640625,0.1162032410502433,0.9584274740171712
mmlu-pro,0.0,1e-05,0.025,0.5,87,300,287.6940612792969,0.1162681877613067,0.9552643470402168
mmlu-pro,0.0,1e-05,0.025,0.5,88,300,287.6231384277344,0.1162590309977531,0.9426118391323997
mmlu-pro,0.0,1e-05,0.025,0.5,89,300,287.39898681640625,0.1158566549420356,0.9575237234523272
mmlu-pro,0.0,1e-05,0.025,0.5,90,300,287.3736877441406,0.1160247400403022,0.9521012200632626
mmlu-pro,0.0,1e-05,0.025,0.5,91,300,287.8504333496094,0.1161219179630279,0.9575237234523272
mmlu-pro,0.0,1e-05,0.025,0.5,92,300,287.5526428222656,0.1160892248153686,0.9484862178038862
mmlu-pro,0.0,1e-05,0.025,0.5,93,300,287.2928161621094,0.1160807535052299,0.9552643470402168
mmlu-pro,0.0,1e-05,0.025,0.5,94,300,287.4486999511719,0.1161915138363838,0.9615906009941256
mmlu-pro,0.0,1e-05,0.025,0.5,95,300,287.06866455078125,0.1160805374383926,0.9453230908269318
mmlu-pro,0.0,1e-05,0.025,0.5,96,300,287.3904113769531,0.1159572526812553,0.9511974694984184
mmlu-pro,0.0,1e-05,0.025,0.5,97,300,287.2055969238281,0.1161590814590454,0.9502937189335744
mmlu-pro,0.0,1e-05,0.025,0.5,98,300,287.41436767578125,0.1162493154406547,0.9493899683687302
mmlu-pro,0.0,1e-05,0.025,0.5,99,300,287.15045166015625,0.1157404258847236,0.94713059195662
mmlu-pro,0.0,1e-05,0.025,0.75,0,300,288.2891845703125,0.1145205944776535,0.9484862178038862
mmlu-pro,0.0,1e-05,0.025,0.75,1,300,288.73565673828125,0.1145332232117652,0.955716222322639
mmlu-pro,0.0,1e-05,0.025,0.75,2,300,288.166748046875,0.1144617944955825,0.9444193402620876
mmlu-pro,0.0,1e-05,0.025,0.75,3,300,288.52960205078125,0.1144692078232765,0.9552643470402168
mmlu-pro,0.0,1e-05,0.025,0.75,4,300,288.4875793457031,0.1144355535507202,0.94713059195662
mmlu-pro,0.0,1e-05,0.025,0.75,5,300,288.4297180175781,0.1144410818815231,0.9489380930863082
mmlu-pro,0.0,1e-05,0.025,0.75,6,300,288.6064147949219,0.1144651547074318,0.9448712155445096
mmlu-pro,0.0,1e-05,0.025,0.75,7,300,288.457275390625,0.114515833556652,0.946678716674198
mmlu-pro,0.0,1e-05,0.025,0.75,8,300,288.2015380859375,0.1144520863890647,0.946226841391776
mmlu-pro,0.0,1e-05,0.025,0.75,9,300,288.2015380859375,0.1141433715820312,0.9498418436511524
mmlu-pro,0.0,1e-05,0.025,0.75,10,300,288.4893798828125,0.1145209372043609,0.946226841391776
mmlu-pro,0.0,1e-05,0.025,0.75,11,300,288.5246276855469,0.114510141313076,0.9530049706281066
mmlu-pro,0.0,1e-05,0.025,0.75,12,300,288.37548828125,0.114363856613636,0.947582467239042
mmlu-pro,0.0,1e-05,0.025,0.75,13,300,288.403076171875,0.1145162209868431,0.9507455942159964
mmlu-pro,0.0,1e-05,0.025,0.75,14,300,288.6470642089844,0.1143573671579361,0.9489380930863082
mmlu-pro,0.0,1e-05,0.025,0.75,15,300,288.5417785644531,0.1145064830780029,0.94713059195662
mmlu-pro,0.0,1e-05,0.025,0.75,16,300,288.20196533203125,0.1143454760313034,0.9484862178038862
mmlu-pro,0.0,1e-05,0.025,0.75,17,300,288.1125183105469,0.1143563911318779,0.9502937189335744
mmlu-pro,0.0,1e-05,0.025,0.75,18,300,288.014892578125,0.114327035844326,0.9525530953456848
mmlu-pro,0.0,1e-05,0.025,0.75,19,300,288.7433166503906,0.1145118325948715,0.956168097605061
mmlu-pro,0.0,1e-05,0.025,0.75,20,300,288.4184265136719,0.1144771575927734,0.946678716674198
mmlu-pro,0.0,1e-05,0.025,0.75,21,300,288.46270751953125,0.1143949478864669,0.9521012200632626
mmlu-pro,0.0,1e-05,0.025,0.75,22,300,288.34521484375,0.1144782230257988,0.9552643470402168
mmlu-pro,0.0,1e-05,0.025,0.75,23,300,288.4374084472656,0.1143974140286445,0.9493899683687302
mmlu-pro,0.0,1e-05,0.025,0.75,24,300,288.4220275878906,0.1144764870405197,0.9435155896972436
mmlu-pro,0.0,1e-05,0.025,0.75,25,300,287.8811340332031,0.114297054708004,0.9498418436511524
mmlu-pro,0.0,1e-05,0.025,0.75,26,300,288.3827209472656,0.1144387498497963,0.9448712155445096
mmlu-pro,0.0,1e-05,0.025,0.75,27,300,288.8730163574219,0.1146260127425193,0.9516493447808404
mmlu-pro,0.0,1e-05,0.025,0.75,28,300,288.15045166015625,0.1143589243292808,0.9530049706281066
mmlu-pro,0.0,1e-05,0.025,0.75,29,300,288.72930908203125,0.1144356653094291,0.948034342521464
mmlu-pro,0.0,1e-05,0.025,0.75,30,300,288.263427734375,0.1145122572779655,0.9493899683687302
mmlu-pro,0.0,1e-05,0.025,0.75,31,300,288.2919006347656,0.1145063936710357,0.9498418436511524
mmlu-pro,0.0,1e-05,0.025,0.75,32,300,288.57568359375,0.1144793853163719,0.9498418436511524
mmlu-pro,0.0,1e-05,0.025,0.75,33,300,288.6466369628906,0.1145654320716857,0.9511974694984184
mmlu-pro,0.0,1e-05,0.025,0.75,34,300,288.74017333984375,0.1146278977394104,0.9489380930863082
mmlu-pro,0.0,1e-05,0.025,0.75,35,300,288.35198974609375,0.1144642084836959,0.946226841391776
mmlu-pro,0.0,1e-05,0.025,0.75,36,300,288.82781982421875,0.114544041454792,0.9448712155445096
mmlu-pro,0.0,1e-05,0.025,0.75,37,300,288.5770263671875,0.1146087050437927,0.9430637144148216
mmlu-pro,0.0,1e-05,0.025,0.75,38,300,288.30816650390625,0.1144510209560394,0.9511974694984184
mmlu-pro,0.0,1e-05,0.025,0.75,39,300,288.4139099121094,0.1144485473632812,0.9484862178038862
mmlu-pro,0.0,1e-05,0.025,0.75,40,300,288.3556213378906,0.1143547743558883,0.9435155896972436
mmlu-pro,0.0,1e-05,0.025,0.75,41,300,288.55352783203125,0.1144730672240257,0.9502937189335744
mmlu-pro,0.0,1e-05,0.025,0.75,42,300,288.8359680175781,0.1146078333258628,0.9507455942159964
mmlu-pro,0.0,1e-05,0.025,0.75,43,300,288.4175109863281,0.114461064338684,0.9543605964753727
mmlu-pro,0.0,1e-05,0.025,0.75,44,300,288.2403869628906,0.1144240871071815,0.9548124717577948
mmlu-pro,0.0,1e-05,0.025,0.75,45,300,288.112060546875,0.1144387796521186,0.9570718481699052
mmlu-pro,0.0,1e-05,0.025,0.75,46,300,288.5621337890625,0.1143605336546897,0.956168097605061
mmlu-pro,0.0,1e-05,0.025,0.75,47,300,288.62176513671875,0.1146719679236412,0.9543605964753727
mmlu-pro,0.0,1e-05,0.025,0.75,48,300,288.18841552734375,0.1143298521637916,0.9530049706281066
mmlu-pro,0.0,1e-05,0.025,0.75,49,300,288.93536376953125,0.1147088706493377,0.9548124717577948
mmlu-pro,0.0,1e-05,0.025,0.75,50,300,287.8965148925781,0.1142331808805465,0.9493899683687302
mmlu-pro,0.0,1e-05,0.025,0.75,51,300,288.3601379394531,0.1144476160407066,0.955716222322639
mmlu-pro,0.0,1e-05,0.025,0.75,52,300,288.2828674316406,0.1141593605279922,0.9331224582015364
mmlu-pro,0.0,1e-05,0.025,0.75,53,300,288.66558837890625,0.1145695224404335,0.9493899683687302
mmlu-pro,0.0,1e-05,0.025,0.75,54,300,288.0013427734375,0.1143381670117378,0.9543605964753727
mmlu-pro,0.0,1e-05,0.025,0.75,55,300,288.7894287109375,0.1144610419869422,0.948034342521464
mmlu-pro,0.0,1e-05,0.025,0.75,56,300,288.44146728515625,0.1142993196845054,0.9484862178038862
mmlu-pro,0.0,1e-05,0.025,0.75,57,300,288.55670166015625,0.1145178228616714,0.9435155896972436
mmlu-pro,0.0,1e-05,0.025,0.75,58,300,288.354248046875,0.1144935637712478,0.9521012200632626
mmlu-pro,0.0,1e-05,0.025,0.75,59,300,288.1016540527344,0.1144347190856933,0.9548124717577948
mmlu-pro,0.0,1e-05,0.025,0.75,60,300,288.2467041015625,0.1143450513482093,0.9484862178038862
mmlu-pro,0.0,1e-05,0.025,0.75,61,300,288.433349609375,0.1145576909184455,0.9570718481699052
mmlu-pro,0.0,1e-05,0.025,0.75,62,300,288.58154296875,0.1144694611430168,0.946678716674198
mmlu-pro,0.0,1e-05,0.025,0.75,63,300,288.0980529785156,0.1143265664577484,0.9534568459105288
mmlu-pro,0.0,1e-05,0.025,0.75,64,300,288.3276062011719,0.1145641133189201,0.9502937189335744
mmlu-pro,0.0,1e-05,0.025,0.75,65,300,288.596923828125,0.1143696159124374,0.9575237234523272
mmlu-pro,0.0,1e-05,0.025,0.75,66,300,288.7130432128906,0.1144243627786636,0.9521012200632626
mmlu-pro,0.0,1e-05,0.025,0.75,67,300,288.5829162597656,0.1145103126764297,0.9507455942159964
mmlu-pro,0.0,1e-05,0.025,0.75,68,300,288.197021484375,0.1141780763864517,0.9548124717577948
mmlu-pro,0.0,1e-05,0.025,0.75,69,300,288.6714782714844,0.1144589632749557,0.9484862178038862
mmlu-pro,0.0,1e-05,0.025,0.75,70,300,288.2670593261719,0.1144658848643302,0.9543605964753727
mmlu-pro,0.0,1e-05,0.025,0.75,71,300,288.35650634765625,0.1144775822758674,0.946678716674198
mmlu-pro,0.0,1e-05,0.025,0.75,72,300,288.6814270019531,0.1145872697234153,0.9493899683687302
mmlu-pro,0.0,1e-05,0.025,0.75,73,300,288.42022705078125,0.1143765822052955,0.9566199728874832
mmlu-pro,0.0,1e-05,0.025,0.75,74,300,288.439208984375,0.114448994398117,0.9566199728874832
mmlu-pro,0.0,1e-05,0.025,0.75,75,300,288.7044677734375,0.1145088449120521,0.9498418436511524
mmlu-pro,0.0,1e-05,0.025,0.75,76,300,288.5201110839844,0.1143579557538032,0.9521012200632626
mmlu-pro,0.0,1e-05,0.025,0.75,77,300,288.5661926269531,0.1144395098090171,0.9507455942159964
mmlu-pro,0.0,1e-05,0.025,0.75,78,300,288.27337646484375,0.1144661530852317,0.9435155896972436
mmlu-pro,0.0,1e-05,0.025,0.75,79,300,287.9814758300781,0.1142735183238983,0.9498418436511524
mmlu-pro,0.0,1e-05,0.025,0.75,80,300,288.6827697753906,0.114532396197319,0.94713059195662
mmlu-pro,0.0,1e-05,0.025,0.75,81,300,288.30230712890625,0.1144795715808868,0.9435155896972436
mmlu-pro,0.0,1e-05,0.025,0.75,82,300,288.4383239746094,0.1144532859325409,0.94713059195662
mmlu-pro,0.0,1e-05,0.025,0.75,83,300,288.7342834472656,0.1146145910024643,0.9530049706281066
mmlu-pro,0.0,1e-05,0.025,0.75,84,300,288.3321228027344,0.1144587248563766,0.948034342521464
mmlu-pro,0.0,1e-05,0.025,0.75,85,300,288.46044921875,0.1144655495882034,0.9448712155445096
mmlu-pro,0.0,1e-05,0.025,0.75,86,300,288.4898376464844,0.114449106156826,0.9593312245820154
mmlu-pro,0.0,1e-05,0.025,0.75,87,300,288.663330078125,0.1145823523402214,0.9511974694984184
mmlu-pro,0.0,1e-05,0.025,0.75,88,300,288.5630187988281,0.1145548522472381,0.9399005874378672
mmlu-pro,0.0,1e-05,0.025,0.75,89,300,288.29779052734375,0.1142143085598945,0.9548124717577948
mmlu-pro,0.0,1e-05,0.025,0.75,90,300,288.34161376953125,0.1144179105758667,0.9525530953456848
mmlu-pro,0.0,1e-05,0.025,0.75,91,300,288.8224182128906,0.114473208785057,0.955716222322639
mmlu-pro,0.0,1e-05,0.025,0.75,92,300,288.4631652832031,0.1143714636564254,0.9493899683687302
mmlu-pro,0.0,1e-05,0.025,0.75,93,300,288.2345275878906,0.1143420711159706,0.9539087211929508
mmlu-pro,0.0,1e-05,0.025,0.75,94,300,288.4346923828125,0.1145469844341278,0.9602349751468596
mmlu-pro,0.0,1e-05,0.025,0.75,95,300,288.02166748046875,0.1143730357289314,0.9484862178038862
mmlu-pro,0.0,1e-05,0.025,0.75,96,300,288.30047607421875,0.1143114119768142,0.956168097605061
mmlu-pro,0.0,1e-05,0.025,0.75,97,300,288.17578125,0.1144573092460632,0.9484862178038862
mmlu-pro,0.0,1e-05,0.025,0.75,98,300,288.38092041015625,0.1145592853426933,0.9552643470402168
mmlu-pro,0.0,1e-05,0.025,0.75,99,300,288.0736389160156,0.1141778081655502,0.9484862178038862
mmlu-pro,0.0,1e-05,0.05,0.05,0,601,582.4595336914062,0.0967376828193664,0.9552643470402168
mmlu-pro,0.0,1e-05,0.05,0.05,1,601,582.79345703125,0.0963341072201728,0.9597830998644374
mmlu-pro,0.0,1e-05,0.05,0.05,2,601,582.75146484375,0.0959323123097419,0.9539087211929508
mmlu-pro,0.0,1e-05,0.05,0.05,3,601,582.8007202148438,0.0964723750948906,0.9511974694984184
mmlu-pro,0.0,1e-05,0.05,0.05,4,601,582.70263671875,0.0960323214530944,0.9548124717577948
mmlu-pro,0.0,1e-05,0.05,0.05,5,601,582.6642456054688,0.0961112380027771,0.9602349751468596
mmlu-pro,0.0,1e-05,0.05,0.05,6,601,582.6398315429688,0.0966237112879753,0.9539087211929508
mmlu-pro,0.0,1e-05,0.05,0.05,7,601,582.9489135742188,0.0960030257701873,0.9489380930863082
mmlu-pro,0.0,1e-05,0.05,0.05,8,601,582.3989868164062,0.0963907018303871,0.956168097605061
mmlu-pro,0.0,1e-05,0.05,0.05,9,601,582.2105712890625,0.0956500098109245,0.9521012200632626
mmlu-pro,0.0,1e-05,0.05,0.05,10,601,582.4993286132812,0.0958081856369972,0.9484862178038862
mmlu-pro,0.0,1e-05,0.05,0.05,11,601,582.6759643554688,0.0965354293584823,0.9552643470402168
mmlu-pro,0.0,1e-05,0.05,0.05,12,601,582.7930297851562,0.0953482612967491,0.9530049706281066
mmlu-pro,0.0,1e-05,0.05,0.05,13,601,582.5548706054688,0.0965912789106369,0.956168097605061
mmlu-pro,0.0,1e-05,0.05,0.05,14,601,582.5779418945312,0.0954317674040794,0.9548124717577948
mmlu-pro,0.0,1e-05,0.05,0.05,15,601,582.6443481445312,0.0962634682655334,0.955716222322639
mmlu-pro,0.0,1e-05,0.05,0.05,16,601,582.075439453125,0.0955239608883857,0.9575237234523272
mmlu-pro,0.0,1e-05,0.05,0.05,17,601,582.703125,0.0958005115389823,0.9566199728874832
mmlu-pro,0.0,1e-05,0.05,0.05,18,601,581.9990844726562,0.0962120071053505,0.955716222322639
mmlu-pro,0.0,1e-05,0.05,0.05,19,601,583.0682373046875,0.096948966383934,0.9534568459105288
mmlu-pro,0.0,1e-05,0.05,0.05,20,601,582.7107543945312,0.0966228246688842,0.9579755987347492
mmlu-pro,0.0,1e-05,0.05,0.05,21,601,582.827392578125,0.0956859290599823,0.9507455942159964
mmlu-pro,0.0,1e-05,0.05,0.05,22,601,582.4862060546875,0.0968144312500953,0.9543605964753727
mmlu-pro,0.0,1e-05,0.05,0.05,23,601,582.6466064453125,0.0961895585060119,0.946678716674198
mmlu-pro,0.0,1e-05,0.05,0.05,24,601,582.5097045898438,0.0966387242078781,0.9597830998644374
mmlu-pro,0.0,1e-05,0.05,0.05,25,601,582.4568481445312,0.0956679433584213,0.9525530953456848
mmlu-pro,0.0,1e-05,0.05,0.05,26,601,582.638916015625,0.0962591096758842,0.9539087211929508
mmlu-pro,0.0,1e-05,0.05,0.05,27,601,582.154052734375,0.0964852645993232,0.9606868504292816
mmlu-pro,0.0,1e-05,0.05,0.05,28,601,582.2019653320312,0.0957328826189041,0.9502937189335744
mmlu-pro,0.0,1e-05,0.05,0.05,29,601,582.6018676757812,0.0968592837452888,0.9593312245820154
mmlu-pro,0.0,1e-05,0.05,0.05,30,601,582.572509765625,0.0966872721910476,0.955716222322639
mmlu-pro,0.0,1e-05,0.05,0.05,31,601,582.202880859375,0.0963628813624382,0.9525530953456848
mmlu-pro,0.0,1e-05,0.05,0.05,32,601,582.7975463867188,0.0961172953248024,0.9525530953456848
mmlu-pro,0.0,1e-05,0.05,0.05,33,601,582.7713623046875,0.0958251506090164,0.9575237234523272
mmlu-pro,0.0,1e-05,0.05,0.05,34,601,582.7952880859375,0.0964477658271789,0.9584274740171712
mmlu-pro,0.0,1e-05,0.05,0.05,35,601,582.4902954101562,0.0968339219689369,0.9493899683687302
mmlu-pro,0.0,1e-05,0.05,0.05,36,601,582.954345703125,0.0966332480311393,0.9493899683687302
mmlu-pro,0.0,1e-05,0.05,0.05,37,601,582.2584838867188,0.0956507474184036,0.947582467239042
mmlu-pro,0.0,1e-05,0.05,0.05,38,601,582.287353515625,0.0965801179409027,0.9615906009941256
mmlu-pro,0.0,1e-05,0.05,0.05,39,601,582.1387329101562,0.0959780812263488,0.9633981021238138
mmlu-pro,0.0,1e-05,0.05,0.05,40,601,582.5426635742188,0.0958129242062568,0.9489380930863082
mmlu-pro,0.0,1e-05,0.05,0.05,41,601,582.9525146484375,0.0959179028868675,0.9525530953456848
mmlu-pro,0.0,1e-05,0.05,0.05,42,601,582.8978881835938,0.0960115641355514,0.956168097605061
mmlu-pro,0.0,1e-05,0.05,0.05,43,601,582.7144165039062,0.0969025641679763,0.9584274740171712
mmlu-pro,0.0,1e-05,0.05,0.05,44,601,582.1463623046875,0.096815787255764,0.9530049706281066
mmlu-pro,0.0,1e-05,0.05,0.05,45,601,582.22412109375,0.0960588827729225,0.9502937189335744
mmlu-pro,0.0,1e-05,0.05,0.05,46,601,582.5860595703125,0.0962794795632362,0.962946226841392
mmlu-pro,0.0,1e-05,0.05,0.05,47,601,582.8861083984375,0.0968012064695358,0.9548124717577948
mmlu-pro,0.0,1e-05,0.05,0.05,48,601,582.0442504882812,0.0949453487992286,0.9611387257117036
mmlu-pro,0.0,1e-05,0.05,0.05,49,601,582.832763671875,0.0962596535682678,0.9493899683687302
mmlu-pro,0.0,1e-05,0.05,0.05,50,601,582.081298828125,0.0962140038609504,0.9511974694984184
mmlu-pro,0.0,1e-05,0.05,0.05,51,601,582.4708251953125,0.0967030897736549,0.9552643470402168
mmlu-pro,0.0,1e-05,0.05,0.05,52,601,582.4622802734375,0.0953476503491401,0.9521012200632626
mmlu-pro,0.0,1e-05,0.05,0.05,53,601,582.890625,0.0965675413608551,0.9570718481699052
mmlu-pro,0.0,1e-05,0.05,0.05,54,601,581.9652099609375,0.0958747714757919,0.9570718481699052
mmlu-pro,0.0,1e-05,0.05,0.05,55,601,582.9923095703125,0.0957666933536529,0.9552643470402168
mmlu-pro,0.0,1e-05,0.05,0.05,56,601,582.6678466796875,0.0958939418196678,0.9426118391323997
mmlu-pro,0.0,1e-05,0.05,0.05,57,601,582.6732788085938,0.0956137776374816,0.9539087211929508
mmlu-pro,0.0,1e-05,0.05,0.05,58,601,582.78125,0.0967533662915229,0.9521012200632626
mmlu-pro,0.0,1e-05,0.05,0.05,59,601,581.8919677734375,0.0958581492304802,0.955716222322639
mmlu-pro,0.0,1e-05,0.05,0.05,60,601,582.30859375,0.0955489203333854,0.9606868504292816
mmlu-pro,0.0,1e-05,0.05,0.05,61,601,582.7799072265625,0.0968126505613327,0.9539087211929508
mmlu-pro,0.0,1e-05,0.05,0.05,62,601,582.45458984375,0.0955468043684959,0.956168097605061
mmlu-pro,0.0,1e-05,0.05,0.05,63,601,582.305419921875,0.0957940071821212,0.9570718481699052
mmlu-pro,0.0,1e-05,0.05,0.05,64,601,582.7324829101562,0.0958574116230011,0.9511974694984184
mmlu-pro,0.0,1e-05,0.05,0.05,65,601,582.4645385742188,0.0954527035355568,0.9534568459105288
mmlu-pro,0.0,1e-05,0.05,0.05,66,601,582.8395385742188,0.0961835011839866,0.9543605964753727
mmlu-pro,0.0,1e-05,0.05,0.05,67,601,582.9024047851562,0.0964917764067649,0.9516493447808404
mmlu-pro,0.0,1e-05,0.05,0.05,68,601,582.669189453125,0.096026636660099,0.9534568459105288
mmlu-pro,0.0,1e-05,0.05,0.05,69,601,582.8951416015625,0.0956840515136718,0.9548124717577948
mmlu-pro,0.0,1e-05,0.05,0.05,70,601,582.7767333984375,0.0967364832758903,0.955716222322639
mmlu-pro,0.0,1e-05,0.05,0.05,71,601,582.66015625,0.0962210223078727,0.9624943515589698
mmlu-pro,0.0,1e-05,0.05,0.05,72,601,582.7640991210938,0.0954902395606041,0.94713059195662
mmlu-pro,0.0,1e-05,0.05,0.05,73,601,582.0379638671875,0.0960291773080825,0.9548124717577948
mmlu-pro,0.0,1e-05,0.05,0.05,74,601,582.7288818359375,0.0961654037237167,0.9579755987347492
mmlu-pro,0.0,1e-05,0.05,0.05,75,601,582.8585205078125,0.0968783348798751,0.9552643470402168
mmlu-pro,0.0,1e-05,0.05,0.05,76,601,582.396728515625,0.0959340259432792,0.9620424762765476
mmlu-pro,0.0,1e-05,0.05,0.05,77,601,582.6597290039062,0.0961413607001304,0.9597830998644374
mmlu-pro,0.0,1e-05,0.05,0.05,78,601,582.5336303710938,0.0967564508318901,0.948034342521464
mmlu-pro,0.0,1e-05,0.05,0.05,79,601,582.4315185546875,0.095884658396244,0.946226841391776
mmlu-pro,0.0,1e-05,0.05,0.05,80,601,582.7586669921875,0.0961562916636467,0.955716222322639
mmlu-pro,0.0,1e-05,0.05,0.05,81,601,582.5864868164062,0.0966401174664497,0.9570718481699052
mmlu-pro,0.0,1e-05,0.05,0.05,82,601,582.9774169921875,0.0965180695056915,0.9530049706281066
mmlu-pro,0.0,1e-05,0.05,0.05,83,601,582.8761596679688,0.0959962606430053,0.9507455942159964
mmlu-pro,0.0,1e-05,0.05,0.05,84,601,582.3429565429688,0.0959311127662658,0.9507455942159964
mmlu-pro,0.0,1e-05,0.05,0.05,85,601,582.7184448242188,0.0965677499771118,0.9548124717577948
mmlu-pro,0.0,1e-05,0.05,0.05,86,601,582.8973999023438,0.0962790846824646,0.9602349751468596
mmlu-pro,0.0,1e-05,0.05,0.05,87,601,582.7962036132812,0.0960359871387481,0.9525530953456848
