dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,0.0,0.01,0.075,47,0.0501013956964015,0.9525530953456848
mmlu-pro,0.0,0.01,0.075,48,0.0501599349081516,0.9430637144148216
mmlu-pro,0.0,0.01,0.075,49,0.0501260459423065,0.9498418436511524
mmlu-pro,0.0,0.01,0.075,50,0.0501136966049671,0.9484862178038862
mmlu-pro,0.0,0.01,0.075,51,0.0501539222896099,0.9426118391323997
mmlu-pro,0.0,0.01,0.075,52,0.0501249469816684,0.9412562132851332
mmlu-pro,0.0,0.01,0.075,53,0.0501355305314064,0.9502937189335744
mmlu-pro,0.0,0.01,0.075,54,0.0501278527081012,0.9516493447808404
mmlu-pro,0.0,0.01,0.075,55,0.0501527339220047,0.9507455942159964
mmlu-pro,0.0,0.01,0.075,56,0.0501443445682525,0.9516493447808404
mmlu-pro,0.0,0.01,0.075,57,0.0501680150628089,0.9507455942159964
mmlu-pro,0.0,0.01,0.075,58,0.0501373298466205,0.946226841391776
mmlu-pro,0.0,0.01,0.075,59,0.0501112304627895,0.9579755987347492
mmlu-pro,0.0,0.01,0.075,60,0.0500946454703807,0.9548124717577948
mmlu-pro,0.0,0.01,0.075,61,0.050119299441576,0.9516493447808404
mmlu-pro,0.0,0.01,0.075,62,0.0501312501728534,0.955716222322639
mmlu-pro,0.0,0.01,0.075,63,0.0501387454569339,0.9521012200632626
mmlu-pro,0.0,0.01,0.075,64,0.0500959865748882,0.9417080885675554
mmlu-pro,0.0,0.01,0.075,65,0.0501175634562969,0.9548124717577948
mmlu-pro,0.0,0.01,0.1,33,0.04307621717453,0.9511974694984184
mmlu-pro,0.0,0.01,0.1,34,0.0430876538157463,0.948034342521464
mmlu-pro,0.0,0.01,0.1,35,0.0431069359183311,0.9534568459105288
mmlu-pro,0.0,0.01,0.1,36,0.0430903136730194,0.9426118391323997
mmlu-pro,0.0,0.01,0.1,37,0.0430996492505073,0.9417080885675554
mmlu-pro,0.0,0.01,0.1,38,0.0431252382695674,0.9511974694984184
mmlu-pro,0.0,0.01,0.1,39,0.0430805347859859,0.9539087211929508
mmlu-pro,0.0,0.01,0.1,40,0.0431237071752548,0.9507455942159964
mmlu-pro,0.0,0.01,0.1,41,0.0430723801255226,0.9502937189335744
mmlu-pro,0.0,0.01,0.1,42,0.0431362204253673,0.9439674649796655
mmlu-pro,0.0,0.01,0.1,43,0.0430921055376529,0.955716222322639
mmlu-pro,0.0,0.01,0.1,44,0.0430975630879402,0.9430637144148216
mmlu-pro,0.0,0.01,0.1,45,0.0430666878819465,0.9430637144148216
mmlu-pro,0.0,0.01,0.1,46,0.0430764034390449,0.9521012200632626
mmlu-pro,0.0,0.01,0.1,47,0.0430613979697227,0.9435155896972436
mmlu-pro,0.0,0.01,0.1,48,0.0431056506931781,0.94713059195662
mmlu-pro,0.0,0.01,0.1,49,0.0430953279137611,0.946678716674198
mmlu-pro,0.0,0.01,0.1,50,0.0431008487939834,0.9511974694984184
mmlu-pro,0.0,0.01,0.1,51,0.0431053601205349,0.9502937189335744
mmlu-pro,0.0,0.01,0.1,52,0.0431041494011879,0.9539087211929508
mmlu-pro,0.0,0.01,0.1,53,0.0430959910154342,0.9552643470402168
mmlu-pro,0.0,0.01,0.1,54,0.0430795587599277,0.9417080885675554
mmlu-pro,0.0,0.01,0.1,55,0.0431117229163646,0.94713059195662
mmlu-pro,0.0,0.01,0.1,56,0.0431065112352371,0.9516493447808404
mmlu-pro,0.0,0.01,0.1,57,0.0431306734681129,0.946678716674198
mmlu-pro,0.0,0.01,0.1,58,0.0431004837155342,0.9489380930863082
mmlu-pro,0.0,0.01,0.1,59,0.0430678464472293,0.9552643470402168
mmlu-pro,0.0,0.01,0.1,60,0.0430789478123188,0.94713059195662
mmlu-pro,0.0,0.01,0.1,61,0.0430927984416484,0.9516493447808404
mmlu-pro,0.0,0.01,0.1,62,0.0430998802185058,0.9566199728874832
mmlu-pro,0.0,0.01,0.1,63,0.0430955179035663,0.948034342521464
mmlu-pro,0.0,0.01,0.1,64,0.0430824570357799,0.9521012200632626
mmlu-pro,0.0,0.01,0.1,65,0.0430885702371597,0.9502937189335744
mmlu-pro,0.0,0.01,0.125,33,0.0383264422416687,0.947582467239042
mmlu-pro,0.0,0.01,0.125,34,0.0383305102586746,0.9493899683687302
mmlu-pro,0.0,0.01,0.125,35,0.03834705427289,0.948034342521464
mmlu-pro,0.0,0.01,0.125,36,0.0383131168782711,0.9435155896972436
mmlu-pro,0.0,0.01,0.125,37,0.038343958556652,0.9498418436511524
mmlu-pro,0.0,0.01,0.125,38,0.0383496508002281,0.9417080885675554
mmlu-pro,0.0,0.01,0.125,39,0.0383246466517448,0.9552643470402168
mmlu-pro,0.0,0.01,0.125,40,0.0383570790290832,0.946226841391776
mmlu-pro,0.0,0.01,0.125,41,0.038328394293785,0.9516493447808404
mmlu-pro,0.0,0.01,0.125,42,0.0383601114153862,0.946226841391776
mmlu-pro,0.0,0.01,0.125,43,0.0383381247520446,0.9448712155445096
mmlu-pro,0.0,0.01,0.125,44,0.0383335053920745,0.948034342521464
mmlu-pro,0.0,0.01,0.125,45,0.0383159704506397,0.9326705829191144
mmlu-pro,0.0,0.01,0.125,46,0.0383229404687881,0.9548124717577948
mmlu-pro,0.0,0.01,0.125,47,0.0383051596581935,0.9511974694984184
mmlu-pro,0.0,0.01,0.125,48,0.0383511707186698,0.9444193402620876
mmlu-pro,0.0,0.01,0.125,49,0.0383157022297382,0.9426118391323997
mmlu-pro,0.0,0.01,0.125,50,0.0383414179086685,0.9498418436511524
mmlu-pro,0.0,0.01,0.125,51,0.0383387356996536,0.9530049706281066
mmlu-pro,0.0,0.01,0.125,52,0.0383327454328537,0.9430637144148216
mmlu-pro,0.0,0.01,0.125,53,0.0383413359522819,0.9584274740171712
mmlu-pro,0.0,0.01,0.125,54,0.0383221879601478,0.9453230908269318
mmlu-pro,0.0,0.01,0.125,55,0.0383401364088058,0.9566199728874832
mmlu-pro,0.0,0.01,0.125,56,0.0383353345096111,0.956168097605061
mmlu-pro,0.0,0.01,0.125,57,0.0383655168116092,0.948034342521464
mmlu-pro,0.0,0.01,0.125,58,0.0383336767554283,0.9534568459105288
mmlu-pro,0.0,0.01,0.125,59,0.0383131988346576,0.9575237234523272
mmlu-pro,0.0,0.01,0.125,60,0.0383209139108657,0.9484862178038862
mmlu-pro,0.0,0.01,0.125,61,0.0383384563028812,0.948034342521464
mmlu-pro,0.0,0.01,0.125,62,0.038327258080244,0.9570718481699052
mmlu-pro,0.0,0.01,0.125,63,0.0383196659386158,0.9439674649796655
mmlu-pro,0.0,0.01,0.125,64,0.0383129082620143,0.9439674649796655
mmlu-pro,0.0,0.01,0.125,65,0.0383225567638874,0.9507455942159964
mmlu-pro,0.0,0.01,0.15,33,0.0348662436008453,0.9511974694984184
mmlu-pro,0.0,0.01,0.15,34,0.0348547361791133,0.9511974694984184
mmlu-pro,0.0,0.01,0.15,35,0.0348640419542789,0.946678716674198
mmlu-pro,0.0,0.01,0.15,36,0.0348310098052024,0.945774966109354
mmlu-pro,0.0,0.01,0.15,37,0.0348560959100723,0.9448712155445096
mmlu-pro,0.0,0.01,0.15,38,0.0348673611879348,0.9484862178038862
mmlu-pro,0.0,0.01,0.15,39,0.0348504334688186,0.9502937189335744
mmlu-pro,0.0,0.01,0.15,40,0.0348658077418804,0.9430637144148216
mmlu-pro,0.0,0.01,0.15,41,0.0348495133221149,0.9489380930863082
mmlu-pro,0.0,0.01,0.15,42,0.0348692908883094,0.9489380930863082
mmlu-pro,0.0,0.01,0.15,43,0.0348551385104656,0.9498418436511524
mmlu-pro,0.0,0.01,0.15,44,0.0348582938313484,0.9534568459105288
mmlu-pro,0.0,0.01,0.15,45,0.0348409079015255,0.9322187076366923
mmlu-pro,0.0,0.01,0.15,46,0.0348343886435031,0.9611387257117036
mmlu-pro,0.0,0.01,0.15,47,0.0348348692059516,0.9511974694984184
mmlu-pro,0.0,0.01,0.15,48,0.0348737649619579,0.94713059195662
mmlu-pro,0.0,0.01,0.15,49,0.034847192466259,0.9498418436511524
mmlu-pro,0.0,0.01,0.15,50,0.034859724342823,0.9552643470402168
mmlu-pro,0.0,0.01,0.15,51,0.0348696336150169,0.9448712155445096
mmlu-pro,0.0,0.01,0.15,52,0.0348556600511074,0.946678716674198
mmlu-pro,0.0,0.01,0.15,53,0.0348638705909252,0.9484862178038862
mmlu-pro,0.0,0.01,0.15,54,0.0348472893238067,0.946678716674198
mmlu-pro,0.0,0.01,0.15,55,0.0348542183637619,0.9530049706281066
mmlu-pro,0.0,0.01,0.15,56,0.0348538756370544,0.9539087211929508
mmlu-pro,0.0,0.01,0.15,57,0.0348844155669212,0.9498418436511524
mmlu-pro,0.0,0.01,0.15,58,0.0348427779972553,0.9439674649796655
mmlu-pro,0.0,0.01,0.15,59,0.0348268449306488,0.9430637144148216
mmlu-pro,0.0,0.01,0.15,60,0.0348557122051715,0.9525530953456848
mmlu-pro,0.0,0.01,0.15,61,0.0348500646650791,0.9548124717577948
mmlu-pro,0.0,0.01,0.15,62,0.0348487719893455,0.955716222322639
mmlu-pro,0.0,0.01,0.15,63,0.0348381213843822,0.946678716674198
mmlu-pro,0.0,0.01,0.15,64,0.0348323620855808,0.9412562132851332
mmlu-pro,0.0,0.01,0.15,65,0.0348481871187686,0.9484862178038862
mmlu-pro,0.0,0.01,0.175,33,0.0321619547903537,0.9511974694984184
mmlu-pro,0.0,0.01,0.175,34,0.0321574285626411,0.9448712155445096
mmlu-pro,0.0,0.01,0.175,35,0.0321616791188716,0.9521012200632626
mmlu-pro,0.0,0.01,0.175,36,0.0321292504668235,0.945774966109354
mmlu-pro,0.0,0.01,0.175,37,0.0321578718721866,0.947582467239042
mmlu-pro,0.0,0.01,0.175,38,0.0321608372032642,0.948034342521464
mmlu-pro,0.0,0.01,0.175,39,0.0321481935679912,0.9484862178038862
mmlu-pro,0.0,0.01,0.175,40,0.0321596451103687,0.9444193402620876
mmlu-pro,0.0,0.01,0.175,41,0.0321475751698017,0.94713059195662
mmlu-pro,0.0,0.01,0.175,42,0.0321654193103313,0.9439674649796655
mmlu-pro,0.0,0.01,0.175,43,0.0321505032479763,0.9516493447808404
mmlu-pro,0.0,0.01,0.175,44,0.032159648835659,0.9507455942159964
mmlu-pro,0.0,0.01,0.175,45,0.0321442820131778,0.9394487121554452
mmlu-pro,0.0,0.01,0.175,46,0.0321397893130779,0.9543605964753727
mmlu-pro,0.0,0.01,0.175,47,0.0321344658732414,0.9543605964753727
mmlu-pro,0.0,0.01,0.175,48,0.0321687944233417,0.946226841391776
mmlu-pro,0.0,0.01,0.175,49,0.0321577861905097,0.946226841391776
mmlu-pro,0.0,0.01,0.175,50,0.032159611582756,0.9484862178038862
mmlu-pro,0.0,0.01,0.175,51,0.0321726128458976,0.9453230908269318
mmlu-pro,0.0,0.01,0.175,52,0.0321565754711627,0.9525530953456848
mmlu-pro,0.0,0.01,0.175,53,0.0321643725037574,0.94713059195662
mmlu-pro,0.0,0.01,0.175,54,0.0321518965065479,0.9426118391323997
mmlu-pro,0.0,0.01,0.175,55,0.0321577601134777,0.946678716674198
mmlu-pro,0.0,0.01,0.175,56,0.0321518741548061,0.9502937189335744
mmlu-pro,0.0,0.01,0.175,57,0.0321796052157878,0.948034342521464
mmlu-pro,0.0,0.01,0.175,58,0.0321366153657436,0.9448712155445096
mmlu-pro,0.0,0.01,0.175,59,0.0321384444832801,0.945774966109354
mmlu-pro,0.0,0.01,0.175,60,0.032163381576538,0.9521012200632626
mmlu-pro,0.0,0.01,0.175,61,0.0321508385241031,0.9511974694984184
mmlu-pro,0.0,0.01,0.175,62,0.0321487039327621,0.9507455942159964
mmlu-pro,0.0,0.01,0.175,63,0.0321437120437622,0.946226841391776
mmlu-pro,0.0,0.01,0.175,64,0.0321375951170921,0.9399005874378672
mmlu-pro,0.0,0.01,0.175,65,0.0321540310978889,0.9516493447808404
mmlu-pro,0.0,0.01,0.2,33,0.0299925450235605,0.94713059195662
mmlu-pro,0.0,0.01,0.2,34,0.0299916490912437,0.9426118391323997
mmlu-pro,0.0,0.01,0.2,35,0.0300000682473182,0.9516493447808404
mmlu-pro,0.0,0.01,0.2,36,0.0299661196768283,0.9417080885675554
mmlu-pro,0.0,0.01,0.2,37,0.0299846082925796,0.94713059195662
mmlu-pro,0.0,0.01,0.2,38,0.030001888051629,0.9484862178038862
mmlu-pro,0.0,0.01,0.2,39,0.0299770180135965,0.9498418436511524
mmlu-pro,0.0,0.01,0.2,40,0.0299905911087989,0.945774966109354
mmlu-pro,0.0,0.01,0.2,41,0.0299757290631532,0.9484862178038862
mmlu-pro,0.0,0.01,0.2,42,0.0299907177686691,0.9453230908269318
mmlu-pro,0.0,0.01,0.2,43,0.029982840642333,0.9525530953456848
mmlu-pro,0.0,0.01,0.2,44,0.0299873333424329,0.9521012200632626
mmlu-pro,0.0,0.01,0.2,45,0.0299827791750431,0.9367374604609128
mmlu-pro,0.0,0.01,0.2,46,0.0299754347652196,0.9552643470402168
mmlu-pro,0.0,0.01,0.2,47,0.0299836788326501,0.9548124717577948
mmlu-pro,0.0,0.01,0.2,48,0.0300106406211853,0.9489380930863082
mmlu-pro,0.0,0.01,0.2,49,0.0299932546913623,0.946226841391776
mmlu-pro,0.0,0.01,0.2,50,0.0299904905259609,0.9548124717577948
mmlu-pro,0.0,0.01,0.2,51,0.0299972761422395,0.947582467239042
mmlu-pro,0.0,0.01,0.2,52,0.029990566894412,0.955716222322639
mmlu-pro,0.0,0.01,0.2,53,0.029996495693922,0.9498418436511524
mmlu-pro,0.0,0.01,0.2,54,0.0299912001937627,0.9448712155445096
mmlu-pro,0.0,0.01,0.2,55,0.0299883056432008,0.9489380930863082
mmlu-pro,0.0,0.01,0.2,56,0.0299906898289918,0.956168097605061
mmlu-pro,0.0,0.01,0.2,57,0.0300055798143148,0.94713059195662
mmlu-pro,0.0,0.01,0.2,58,0.0299756005406379,0.9444193402620876
mmlu-pro,0.0,0.01,0.2,59,0.0299765560775995,0.948034342521464
mmlu-pro,0.0,0.01,0.2,60,0.0299931615591049,0.9511974694984184
mmlu-pro,0.0,0.01,0.2,61,0.0299799442291259,0.9511974694984184
mmlu-pro,0.0,0.01,0.2,62,0.0299830604344606,0.94713059195662
mmlu-pro,0.0,0.01,0.2,63,0.0299793556332588,0.946226841391776
mmlu-pro,0.0,0.01,0.2,64,0.0299746319651603,0.9403524627202892
mmlu-pro,0.0,0.01,0.2,65,0.0299893002957105,0.9507455942159964
mmlu-pro,0.0,0.01,0.225,33,0.0282071512192487,0.945774966109354
mmlu-pro,0.0,0.01,0.225,34,0.0282097905874252,0.938093086308179
mmlu-pro,0.0,0.01,0.225,35,0.0282139088958501,0.9484862178038862
mmlu-pro,0.0,0.01,0.225,36,0.0281842481344938,0.946678716674198
mmlu-pro,0.0,0.01,0.225,37,0.0281948558986186,0.9435155896972436
mmlu-pro,0.0,0.01,0.225,38,0.0282170418649911,0.9502937189335744
mmlu-pro,0.0,0.01,0.225,39,0.0281912386417388,0.9534568459105288
mmlu-pro,0.0,0.01,0.225,40,0.0282035358250141,0.948034342521464
mmlu-pro,0.0,0.01,0.225,41,0.0281927995383739,0.94713059195662
mmlu-pro,0.0,0.01,0.225,42,0.0282020643353462,0.947582467239042
mmlu-pro,0.0,0.01,0.225,43,0.0282027125358581,0.9516493447808404
mmlu-pro,0.0,0.01,0.225,44,0.028198117390275,0.9498418436511524
mmlu-pro,0.0,0.01,0.225,45,0.0282039586454629,0.9421599638499776
mmlu-pro,0.0,0.01,0.225,46,0.0281990356743335,0.9539087211929508
mmlu-pro,0.0,0.01,0.225,47,0.0282031167298555,0.9566199728874832
mmlu-pro,0.0,0.01,0.225,48,0.0282202512025833,0.948034342521464
mmlu-pro,0.0,0.01,0.225,49,0.0282135400921106,0.9439674649796655
mmlu-pro,0.0,0.01,0.225,50,0.0282028019428253,0.9507455942159964
mmlu-pro,0.0,0.01,0.225,51,0.0282118003815412,0.946226841391776
mmlu-pro,0.0,0.01,0.225,52,0.0282085314393043,0.9597830998644374
mmlu-pro,0.0,0.01,0.225,53,0.0282103158533573,0.947582467239042
mmlu-pro,0.0,0.01,0.225,54,0.028209164738655,0.946226841391776
mmlu-pro,0.0,0.01,0.225,55,0.0282037649303674,0.9502937189335744
mmlu-pro,0.0,0.01,0.225,56,0.028209576383233,0.9615906009941256
mmlu-pro,0.0,0.01,0.225,57,0.0282235108315944,0.9516493447808404
mmlu-pro,0.0,0.01,0.225,58,0.0281925778836011,0.9484862178038862
mmlu-pro,0.0,0.01,0.225,59,0.0281967762857675,0.946678716674198
mmlu-pro,0.0,0.01,0.225,60,0.0282075814902782,0.9516493447808404
mmlu-pro,0.0,0.01,0.225,61,0.0281970631331205,0.9543605964753727
mmlu-pro,0.0,0.01,0.225,62,0.0281979627907276,0.9502937189335744
mmlu-pro,0.0,0.01,0.225,63,0.0282002221792936,0.945774966109354
mmlu-pro,0.0,0.01,0.225,64,0.0281866807490587,0.9408043380027112
mmlu-pro,0.0,0.01,0.225,65,0.0281996615231037,0.9498418436511524
mmlu-pro,0.0,0.01,0.25,33,0.0267006289213895,0.9543605964753727
mmlu-pro,0.0,0.01,0.25,34,0.0267093367874622,0.9385449615906012
mmlu-pro,0.0,0.01,0.25,35,0.026703342795372,0.946678716674198
mmlu-pro,0.0,0.01,0.25,36,0.0266821440309286,0.947582467239042
mmlu-pro,0.0,0.01,0.25,37,0.0266923662275075,0.9417080885675554
mmlu-pro,0.0,0.01,0.25,38,0.0267141759395599,0.9444193402620876
mmlu-pro,0.0,0.01,0.25,39,0.0266857948154211,0.9570718481699052
mmlu-pro,0.0,0.01,0.25,40,0.0266930405050516,0.9453230908269318
mmlu-pro,0.0,0.01,0.25,41,0.0266939271241426,0.9511974694984184
mmlu-pro,0.0,0.01,0.25,42,0.0266996137797832,0.9439674649796655
mmlu-pro,0.0,0.01,0.25,43,0.0267001260071992,0.94713059195662
mmlu-pro,0.0,0.01,0.25,44,0.0266951546072959,0.9530049706281066
mmlu-pro,0.0,0.01,0.25,45,0.0267015490680933,0.9385449615906012
mmlu-pro,0.0,0.01,0.25,46,0.0266951844096183,0.9498418436511524
mmlu-pro,0.0,0.01,0.25,47,0.02670319378376,0.955716222322639
mmlu-pro,0.0,0.01,0.25,48,0.0267151910811662,0.9502937189335744
mmlu-pro,0.0,0.01,0.25,49,0.0267094410955905,0.9489380930863082
mmlu-pro,0.0,0.01,0.25,50,0.0266972333192825,0.9548124717577948
mmlu-pro,0.0,0.01,0.25,51,0.0267115887254476,0.9435155896972436
mmlu-pro,0.0,0.01,0.25,52,0.0267054513096809,0.956168097605061
mmlu-pro,0.0,0.01,0.25,53,0.0267046838998794,0.9511974694984184
mmlu-pro,0.0,0.01,0.25,54,0.0267080757766962,0.9453230908269318
mmlu-pro,0.0,0.01,0.25,55,0.0267035868018865,0.9516493447808404
mmlu-pro,0.0,0.01,0.25,56,0.0267033036798238,0.9530049706281066
mmlu-pro,0.0,0.01,0.25,57,0.026720080524683,0.9539087211929508
mmlu-pro,0.0,0.01,0.25,58,0.0266856178641319,0.946678716674198
mmlu-pro,0.0,0.01,0.25,59,0.0266954582184553,0.947582467239042
mmlu-pro,0.0,0.01,0.25,60,0.0267044752836227,0.9566199728874832
mmlu-pro,0.0,0.01,0.25,61,0.0266965012997388,0.9530049706281066
mmlu-pro,0.0,0.01,0.25,62,0.0266935881227254,0.9552643470402168
mmlu-pro,0.0,0.01,0.25,63,0.0267015639692544,0.945774966109354
mmlu-pro,0.0,0.01,0.25,64,0.02668790332973,0.9417080885675554
mmlu-pro,0.0,0.01,0.25,65,0.0266991853713989,0.9511974694984184
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,33,0.1213803887367248,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,34,0.1214478760957717,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,35,0.121423102915287,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,36,0.1214581951498985,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,37,0.1214493960142135,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,38,0.121426410973072,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,39,0.1214205622673034,0.9620253164556962
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,40,0.1215129271149635,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,41,0.1214340925216674,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,42,0.12144485861063,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,43,0.1214172467589378,0.9403254972875226
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,44,0.1214422807097435,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,45,0.1214931011199951,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,46,0.1214599907398223,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,47,0.1214454472064971,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,48,0.1214202269911766,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,49,0.1214312389492988,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,50,0.1213478147983551,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,51,0.121413804590702,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,52,0.1214504688978195,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,53,0.1213727444410324,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,54,0.1214895322918891,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,55,0.1214386373758316,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,56,0.1213992908596992,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,57,0.1214919835329055,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,58,0.1214817911386489,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,59,0.1214528754353523,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,60,0.1215148717164993,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,61,0.1214893236756324,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,62,0.1214680224657058,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,63,0.1215148195624351,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,64,0.1214926093816757,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.025,65,0.1213969811797142,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,33,0.085967868566513,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,34,0.0859711766242981,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,35,0.0860159993171691,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,36,0.0859846994280815,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,37,0.0859659537672996,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,38,0.0859898328781127,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,39,0.0859674587845802,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,40,0.0860123038291931,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,41,0.085974171757698,0.9394213381555152
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,42,0.0859676748514175,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,43,0.0859571173787117,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,44,0.0859841778874397,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,45,0.0860138684511184,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,46,0.0859666839241981,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,47,0.0859707817435264,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,48,0.085965909063816,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,49,0.0859745889902114,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,50,0.0859474390745163,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,51,0.0859909877181053,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,52,0.0859657675027847,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,53,0.0859471708536148,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,54,0.0859648734331131,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,55,0.0859858319163322,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,56,0.0859396234154701,0.938517179023508
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,57,0.0859931409358978,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,58,0.0859811827540397,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,59,0.0859967395663261,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,60,0.0859730243682861,0.939873417721519
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,61,0.0859790071845054,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,62,0.0859716460108757,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,63,0.0860202312469482,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,64,0.0860013216733932,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,65,0.0859523937106132,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,33,0.0701832249760627,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,34,0.0701808258891105,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,35,0.0702072754502296,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,36,0.0701880902051925,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,37,0.070160299539566,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,38,0.0701893791556358,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,39,0.0701676085591316,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,40,0.0702143982052803,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,41,0.0701910406351089,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,42,0.0701683685183525,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,43,0.0701639801263809,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,44,0.0701825469732284,0.9430379746835442
