dataset,n_full_obs,mcar_obs_prob,K,lmbda,split,train_loss,val_loss,train_acc,val_acc
mmlu-pro,0.0,0.0001,8,1.0,1,0.0316122323274612,0.7133566737174988,1.0,0.6844783715012722
mmlu-pro,0.0,0.0001,8,0.1,1,0.0008737101452425,0.8541561365127563,1.0,0.455470737913486
mmlu-pro,0.0,0.0001,8,0.01,1,0.0001486322435084,1.5084065198898315,1.0,0.4732824427480916
mmlu-pro,0.0,0.0001,8,0.001,1,6.84217011439614e-05,1.8318809270858765,1.0,0.4809160305343511
mmlu-pro,0.0,0.0001,8,0.0001,1,6.151512206997722e-05,1.8727396726608276,1.0,0.4834605597964376
mmlu-pro,0.0,0.0001,8,1e-05,1,6.084414781071246e-05,1.8769432306289673,1.0,0.4834605597964376
mmlu-pro,0.0,0.0001,16,10.0,1,0.6170601844787598,0.6928121447563171,1.0,0.7048346055979644
mmlu-pro,0.0,0.0001,16,1.0,1,0.0161083694547414,0.6912072896957397,1.0,0.7022900763358778
mmlu-pro,0.0,0.0001,16,0.1,1,0.0004829137469641,0.7349660992622375,1.0,0.4885496183206106
mmlu-pro,0.0,0.0001,16,0.01,1,9.701839735498652e-05,1.5363163948059082,1.0,0.4987277353689567
mmlu-pro,0.0,0.0001,16,0.001,1,4.281996007193811e-05,1.9445308446884155,1.0,0.5063613231552163
mmlu-pro,0.0,0.0001,16,0.0001,1,3.819845733232796e-05,1.9960756301879885,1.0,0.5038167938931297
mmlu-pro,0.0,0.0001,16,1e-05,1,3.776098310481757e-05,2.0013701915740967,1.0,0.5038167938931297
mmlu-pro,0.0,0.0001,32,10.0,1,0.549706220626831,0.692662239074707,1.0,0.6997455470737913
mmlu-pro,0.0,0.0001,32,1.0,1,0.009044362232089,0.6897347569465637,1.0,0.6997455470737913
mmlu-pro,0.0,0.0001,32,0.1,1,0.0002977357944473,0.781556248664856,1.0,0.4376590330788804
mmlu-pro,0.0,0.0001,32,0.01,1,6.842151196906343e-05,1.906071662902832,1.0,0.460559796437659
mmlu-pro,0.0,0.0001,32,0.001,1,2.7082056476501748e-05,2.5164859294891357,1.0,0.4783715012722646
mmlu-pro,0.0,0.0001,32,0.0001,1,2.3761956981616095e-05,2.593113899230957,1.0,0.4809160305343511
mmlu-pro,0.0,0.0001,32,1e-05,1,2.343280903005507e-05,2.600949764251709,1.0,0.4809160305343511
mmlu-pro,0.0,0.0001,64,10.0,1,0.4378717839717865,0.6936855316162109,1.0,0.6844783715012722
mmlu-pro,0.0,0.0001,64,1.0,1,0.005753502715379,0.6929981112480164,1.0,0.6997455470737913
mmlu-pro,0.0,0.0001,64,0.1,1,0.0002072559582302,0.7584218978881836,1.0,0.4427480916030534
mmlu-pro,0.0,0.0001,64,0.01,1,4.230201011523605e-05,2.9336161613464355,1.0,0.4452926208651399
mmlu-pro,0.0,0.0001,64,0.001,1,9.52749360294547e-06,4.073007583618164,1.0,0.4478371501272264
mmlu-pro,0.0,0.0001,64,0.0001,1,7.609703516209265e-06,4.21383810043335,1.0,0.4478371501272264
mmlu-pro,0.0,0.0001,64,1e-05,1,7.444072707585292e-06,4.228214263916016,1.0,0.4478371501272264
mmlu-pro,0.0,0.0001,8,10.0,2,0.6550801992416382,0.6931401491165161,1.0,0.6593673965936739
mmlu-pro,0.0,0.0001,8,1.0,2,0.0321666002273559,0.7021802067756653,1.0,0.6618004866180048
mmlu-pro,0.0,0.0001,8,0.1,2,0.0008855586056597,0.7377334237098694,1.0,0.5255474452554745
mmlu-pro,0.0,0.0001,8,0.01,2,0.0001518227509222,1.2676630020141602,1.0,0.5352798053527981
mmlu-pro,0.0,0.0001,8,0.001,2,7.007642125245184e-05,1.5359480381011963,1.0,0.5450121654501217
mmlu-pro,0.0,0.0001,8,0.0001,2,6.304252747213468e-05,1.569894552230835,1.0,0.5450121654501217
mmlu-pro,0.0,0.0001,8,1e-05,2,6.234915781533346e-05,1.573373556137085,1.0,0.5450121654501217
mmlu-pro,0.0,0.0001,16,10.0,2,0.6176833510398865,0.6935724020004272,1.0,0.6520681265206812
mmlu-pro,0.0,0.0001,16,1.0,2,0.0165568608790636,0.6955140829086304,1.0,0.6666666666666666
mmlu-pro,0.0,0.0001,16,0.1,2,0.0004890728741884,0.6818876266479492,1.0,0.559610705596107
mmlu-pro,0.0,0.0001,16,0.01,2,9.832347132032736e-05,1.3187804222106934,1.0,0.5547445255474452
mmlu-pro,0.0,0.0001,16,0.001,2,4.338339567766525e-05,1.6920557022094729,1.0,0.5425790754257908
mmlu-pro,0.0,0.0001,16,0.0001,2,3.869059946737252e-05,1.7390923500061035,1.0,0.5425790754257908
mmlu-pro,0.0,0.0001,16,1e-05,2,3.824971645371989e-05,1.743906855583191,1.0,0.5425790754257908
mmlu-pro,0.0,0.0001,32,10.0,2,0.5502850413322449,0.6936664581298828,1.0,0.6520681265206812
mmlu-pro,0.0,0.0001,32,1.0,2,0.0091916928067803,0.7111935019493103,1.0,0.6545012165450121
mmlu-pro,0.0,0.0001,32,0.1,2,0.0002956581593025,0.7603635191917419,1.0,0.4841849148418491
mmlu-pro,0.0,0.0001,32,0.01,2,6.934915290912613e-05,1.840476632118225,1.0,0.5085158150851582
mmlu-pro,0.0,0.0001,32,0.001,2,2.7483260055305436e-05,2.4340744018554688,1.0,0.5158150851581509
mmlu-pro,0.0,0.0001,32,0.0001,2,2.4108901925501417e-05,2.508996963500977,1.0,0.5158150851581509
mmlu-pro,0.0,0.0001,32,1e-05,2,2.3788834369042888e-05,2.5166714191436768,1.0,0.5158150851581509
mmlu-pro,0.0,0.0001,64,10.0,2,0.4390814304351806,0.6929283142089844,1.0,0.6666666666666666
mmlu-pro,0.0,0.0001,64,1.0,2,0.0060247252695262,0.7018088698387146,1.0,0.656934306569343
mmlu-pro,0.0,0.0001,64,0.1,2,0.0002222660696133,0.7226613163948059,1.0,0.48661800486618
mmlu-pro,0.0,0.0001,64,0.01,2,4.42872078565415e-05,2.287602663040161,1.0,0.4939172749391727
mmlu-pro,0.0,0.0001,64,0.001,2,9.900470104184931e-06,3.1597981452941895,1.0,0.4987834549878345
mmlu-pro,0.0,0.0001,64,0.0001,2,7.917379662103485e-06,3.267820119857788,1.0,0.4987834549878345
mmlu-pro,0.0,0.0001,64,1e-05,2,7.734088285360485e-06,3.2789058685302734,1.0,0.4987834549878345
mmlu-pro,0.0,0.0001,8,10.0,3,0.6544348001480103,0.6931899785995483,1.0,0.6879432624113475
mmlu-pro,0.0,0.0001,8,1.0,3,0.0318397879600524,0.6962705850601196,1.0,0.7021276595744681
mmlu-pro,0.0,0.0001,8,0.1,3,0.0008892494952306,0.8006458282470703,1.0,0.4704491725768321
mmlu-pro,0.0,0.0001,8,0.01,3,0.0001501010119682,1.4041759967803955,1.0,0.4539007092198581
mmlu-pro,0.0,0.0001,8,0.001,3,6.92145258653909e-05,1.7074120044708252,1.0,0.4657210401891253
mmlu-pro,0.0,0.0001,8,0.0001,3,6.226522964425385e-05,1.7457877397537231,1.0,0.4633569739952718
mmlu-pro,0.0,0.0001,8,1e-05,3,6.158024189062417e-05,1.7497267723083496,1.0,0.4633569739952718
mmlu-pro,0.0,0.0001,16,10.0,3,0.6172179579734802,0.693117082118988,1.0,0.6950354609929078
mmlu-pro,0.0,0.0001,16,1.0,3,0.0161637533456087,0.6986749768257141,1.0,0.6903073286052009
mmlu-pro,0.0,0.0001,16,0.1,3,0.0004824344068765,0.7422983050346375,1.0,0.5130023640661938
mmlu-pro,0.0,0.0001,16,0.01,3,9.668861457612364e-05,1.606881618499756,1.0,0.4822695035460992
mmlu-pro,0.0,0.0001,16,0.001,3,4.262986112735234e-05,2.028106689453125,1.0,0.4846335697399527
mmlu-pro,0.0,0.0001,16,0.0001,3,3.801742059295066e-05,2.081122875213623,1.0,0.4869976359338061
mmlu-pro,0.0,0.0001,16,1e-05,3,3.7580110074486583e-05,2.0865700244903564,1.0,0.4869976359338061
mmlu-pro,0.0,0.0001,32,10.0,3,0.5497161149978638,0.6930249333381653,1.0,0.6926713947990544
mmlu-pro,0.0,0.0001,32,1.0,3,0.0091329170390963,0.7099393010139465,1.0,0.6879432624113475
mmlu-pro,0.0,0.0001,32,0.1,3,0.0002879460225813,0.7236436605453491,1.0,0.5319148936170213
mmlu-pro,0.0,0.0001,32,0.01,3,6.896327977301553e-05,1.7062846422195437,1.0,0.5177304964539007
mmlu-pro,0.0,0.0001,32,0.001,3,2.722610952332616e-05,2.26186466217041,1.0,0.5177304964539007
mmlu-pro,0.0,0.0001,32,0.0001,3,2.387840322626289e-05,2.331374406814575,1.0,0.5177304964539007
mmlu-pro,0.0,0.0001,32,1e-05,3,2.355678407184314e-05,2.338472366333008,1.0,0.5177304964539007
mmlu-pro,0.0,0.0001,64,10.0,3,0.4385884404182434,0.6930198669433594,1.0,0.6973995271867612
mmlu-pro,0.0,0.0001,64,1.0,3,0.0059616174548864,0.6918289661407471,1.0,0.6926713947990544
mmlu-pro,0.0,0.0001,64,0.1,3,0.0002152520464733,0.7444018125534058,1.0,0.4728132387706856
mmlu-pro,0.0,0.0001,64,0.01,3,4.4023410737281665e-05,2.3296656608581543,1.0,0.508274231678487
mmlu-pro,0.0,0.0001,64,0.001,3,9.955321729648858e-06,3.21732497215271,1.0,0.508274231678487
mmlu-pro,0.0,0.0001,64,0.0001,3,7.970183105499018e-06,3.327087163925171,1.0,0.508274231678487
mmlu-pro,0.0,0.0001,64,1e-05,3,7.785150955896825e-06,3.338373899459839,1.0,0.508274231678487
mmlu-pro,0.0,0.0001,8,10.0,4,0.6548287272453308,0.6932361721992493,1.0,0.6708333333333333
mmlu-pro,0.0,0.0001,8,1.0,4,0.0314722768962383,0.7108302116394043,1.0,0.66875
mmlu-pro,0.0,0.0001,8,0.1,4,0.000856626604218,0.7437302470207214,1.0,0.49375
mmlu-pro,0.0,0.0001,8,0.01,4,0.000147654194734,1.4262138605117798,1.0,0.475
mmlu-pro,0.0,0.0001,8,0.001,4,6.803749420214444e-05,1.766737937927246,1.0,0.4708333333333333
mmlu-pro,0.0,0.0001,8,0.0001,4,6.118365854490548e-05,1.8095452785491943,1.0,0.4708333333333333
mmlu-pro,0.0,0.0001,8,1e-05,4,6.0504968132590875e-05,1.813916563987732,1.0,0.46875
mmlu-pro,0.0,0.0001,16,10.0,4,0.6171568036079407,0.6931570172309875,1.0,0.6729166666666667
mmlu-pro,0.0,0.0001,16,1.0,4,0.0163286179304122,0.6890997290611267,1.0,0.6833333333333333
mmlu-pro,0.0,0.0001,16,0.1,4,0.0004934954340569,0.7789142727851868,1.0,0.5125
mmlu-pro,0.0,0.0001,16,0.01,4,9.814728400669992e-05,1.4753410816192627,1.0,0.5208333333333334
mmlu-pro,0.0,0.0001,16,0.001,4,4.31242588092573e-05,1.863739848136902,1.0,0.5291666666666667
mmlu-pro,0.0,0.0001,16,0.0001,4,3.8439051422756165e-05,1.913113713264465,1.0,0.5291666666666667
mmlu-pro,0.0,0.0001,16,1e-05,4,3.799801925197244e-05,1.91817307472229,1.0,0.53125
mmlu-pro,0.0,0.0001,32,10.0,4,0.5496379137039185,0.6935282945632935,1.0,0.6666666666666666
mmlu-pro,0.0,0.0001,32,1.0,4,0.0091512240469455,0.7084012031555176,1.0,0.6770833333333334
mmlu-pro,0.0,0.0001,32,0.1,4,0.0002960591227747,0.7375859618186951,1.0,0.5333333333333333
mmlu-pro,0.0,0.0001,32,0.01,4,6.899621803313494e-05,1.751718521118164,1.0,0.5104166666666666
mmlu-pro,0.0,0.0001,32,0.001,4,2.7306881747790612e-05,2.3210272789001465,1.0,0.4979166666666667
mmlu-pro,0.0,0.0001,32,0.0001,4,2.3947761292220093e-05,2.392422676086426,1.0,0.5020833333333333
mmlu-pro,0.0,0.0001,32,1e-05,4,2.3620552383363247e-05,2.3997793197631836,1.0,0.5020833333333333
mmlu-pro,0.0,0.0001,64,10.0,4,0.4385620653629303,0.6936452388763428,1.0,0.6666666666666666
mmlu-pro,0.0,0.0001,64,1.0,4,0.0058312988840043,0.7011933922767639,1.0,0.6666666666666666
mmlu-pro,0.0,0.0001,64,0.1,4,0.0002094679366564,0.7361430525779724,1.0,0.4958333333333333
mmlu-pro,0.0,0.0001,64,0.01,4,4.271210855222307e-05,2.585287570953369,1.0,0.475
mmlu-pro,0.0,0.0001,64,0.001,4,9.509297342447098e-06,3.575202226638794,1.0,0.4729166666666666
mmlu-pro,0.0,0.0001,64,0.0001,4,7.587932486785576e-06,3.697111129760742,1.0,0.4729166666666666
mmlu-pro,0.0,0.0001,64,1e-05,4,7.410291800624691e-06,3.709611177444458,1.0,0.4729166666666666
mmlu-pro,0.0,1e-05,8,10.0,0,0.6544196009635925,0.6931471824645996,1.0,0.717948717948718
mmlu-pro,0.0,1e-05,8,1.0,0,0.0352599844336509,0.6931471824645996,1.0,0.717948717948718
mmlu-pro,0.0,1e-05,8,0.1,0,0.000974278722424,0.6817811131477356,1.0,0.6410256410256411
mmlu-pro,0.0,1e-05,8,0.01,0,0.0001683478039922,0.8263107538223267,1.0,0.5897435897435898
mmlu-pro,0.0,1e-05,8,0.001,0,7.733954407740384e-05,1.0027062892913818,1.0,0.5897435897435898
mmlu-pro,0.0,1e-05,8,0.0001,0,6.952731200726703e-05,1.0260939598083496,1.0,0.5897435897435898
mmlu-pro,0.0,1e-05,8,1e-05,0,6.879186548758298e-05,1.028498888015747,1.0,0.5897435897435898
mmlu-pro,0.0,1e-05,16,10.0,0,0.6176204681396484,0.6931471824645996,1.0,0.717948717948718
mmlu-pro,0.0,1e-05,16,1.0,0,0.0160974841564893,0.6931471824645996,1.0,0.717948717948718
mmlu-pro,0.0,1e-05,16,0.1,0,0.0004384467902127,0.6913663744926453,1.0,0.4871794871794871
mmlu-pro,0.0,1e-05,16,0.01,0,9.063295146916062e-05,1.177680730819702,1.0,0.5128205128205128
mmlu-pro,0.0,1e-05,16,0.001,0,3.990431650890969e-05,1.500914216041565,1.0,0.5128205128205128
mmlu-pro,0.0,1e-05,16,0.0001,0,3.5533859772840515e-05,1.5418457984924316,1.0,0.5128205128205128
mmlu-pro,0.0,1e-05,16,1e-05,0,3.511990144033916e-05,1.546057105064392,1.0,0.5128205128205128
mmlu-pro,0.0,1e-05,32,10.0,0,0.5521679520606995,0.6931471824645996,1.0,0.717948717948718
mmlu-pro,0.0,1e-05,32,1.0,0,0.0096033597365021,0.6931471824645996,1.0,0.717948717948718
mmlu-pro,0.0,1e-05,32,0.1,0,0.0002868516894523,0.7178725004196167,1.0,0.358974358974359
mmlu-pro,0.0,1e-05,32,0.01,0,6.890120857860893e-05,2.121532201766968,1.0,0.3846153846153846
mmlu-pro,0.0,1e-05,32,0.001,0,2.7066778784501366e-05,2.9058892726898193,1.0,0.3846153846153846
mmlu-pro,0.0,1e-05,32,0.0001,0,2.3730135580990463e-05,3.0025596618652344,1.0,0.3846153846153846
mmlu-pro,0.0,1e-05,32,1e-05,0,2.337320074730087e-05,3.0123937129974365,1.0,0.3846153846153846
mmlu-pro,0.0,1e-05,64,10.0,0,0.4452728033065796,0.6931471824645996,1.0,0.717948717948718
mmlu-pro,0.0,1e-05,64,1.0,0,0.0062281391583383,0.6931471824645996,1.0,0.717948717948718
mmlu-pro,0.0,1e-05,64,0.1,0,0.0001922043738886,0.6928389072418213,1.0,0.5384615384615384
mmlu-pro,0.0,1e-05,64,0.01,0,4.0487200749339536e-05,1.5737091302871704,1.0,0.5641025641025641
mmlu-pro,0.0,1e-05,64,0.001,0,7.227808055176865e-06,2.168565511703491,1.0,0.5641025641025641
mmlu-pro,0.0,1e-05,64,0.0001,0,5.534064712264808e-06,2.241936445236206,1.0,0.5641025641025641
mmlu-pro,0.0,1e-05,64,1e-05,0,5.4020511015551165e-06,2.249520063400269,1.0,0.5641025641025641
mmlu-pro,0.0,1e-05,8,10.0,1,0.6543902158737183,0.6931472420692444,1.0,0.7058823529411765
mmlu-pro,0.0,1e-05,8,1.0,1,0.0333970002830028,0.6931472420692444,1.0,0.7058823529411765
mmlu-pro,0.0,1e-05,8,0.1,1,0.0008536640671081,0.6988539695739746,1.0,0.4411764705882353
mmlu-pro,0.0,1e-05,8,0.01,1,0.0001523545506643,1.3638304471969604,1.0,0.4411764705882353
mmlu-pro,0.0,1e-05,8,0.001,1,7.015138544375077e-05,1.7615981101989746,1.0,0.4411764705882353
mmlu-pro,0.0,1e-05,8,0.0001,1,6.305098941083997e-05,1.811395287513733,1.0,0.4411764705882353
mmlu-pro,0.0,1e-05,8,1e-05,1,6.238635251065716e-05,1.8164721727371216,1.0,0.4411764705882353
mmlu-pro,0.0,1e-05,16,10.0,1,0.6183136701583862,0.6931472420692444,1.0,0.7058823529411765
mmlu-pro,0.0,1e-05,16,1.0,1,0.0149375572800636,0.6931472420692444,1.0,0.7058823529411765
mmlu-pro,0.0,1e-05,16,0.1,1,0.0003697277570609,0.7190470695495605,1.0,0.3235294117647059
mmlu-pro,0.0,1e-05,16,0.01,1,8.083660213742405e-05,1.9508278369903564,1.0,0.3823529411764705
mmlu-pro,0.0,1e-05,16,0.001,1,3.5938999644713476e-05,2.622520923614502,1.0,0.3823529411764705
mmlu-pro,0.0,1e-05,16,0.0001,1,3.200567516614683e-05,2.705303907394409,1.0,0.3823529411764705
mmlu-pro,0.0,1e-05,16,1e-05,1,3.1625470001017675e-05,2.713812828063965,1.0,0.3823529411764705
mmlu-pro,0.0,1e-05,32,10.0,1,0.5513595938682556,0.6931472420692444,1.0,0.7058823529411765
mmlu-pro,0.0,1e-05,32,1.0,1,0.0103403637185692,0.6931472420692444,1.0,0.7058823529411765
mmlu-pro,0.0,1e-05,32,0.1,1,0.0003348613681737,0.705105721950531,1.0,0.5588235294117647
mmlu-pro,0.0,1e-05,32,0.01,1,7.399619062198326e-05,1.508124589920044,1.0,0.5588235294117647
mmlu-pro,0.0,1e-05,32,0.001,1,2.889566167141311e-05,1.9994003772735596,1.0,0.5588235294117647
mmlu-pro,0.0,1e-05,32,0.0001,1,2.5308996555395424e-05,2.061121702194214,1.0,0.5588235294117647
mmlu-pro,0.0,1e-05,32,1e-05,1,2.4935334295150824e-05,2.067441701889038,1.0,0.5588235294117647
mmlu-pro,0.0,1e-05,64,10.0,1,0.4461979568004608,0.6931472420692444,1.0,0.7058823529411765
mmlu-pro,0.0,1e-05,64,1.0,1,0.0060696369037032,0.6931472420692444,1.0,0.7058823529411765
mmlu-pro,0.0,1e-05,64,0.1,1,0.0001882367796497,0.6789877414703369,1.0,0.5294117647058824
mmlu-pro,0.0,1e-05,64,0.01,1,3.9957994886208326e-05,2.187619924545288,1.0,0.5
mmlu-pro,0.0,1e-05,64,0.001,1,7.381520390481455e-06,3.025606870651245,1.0,0.5
mmlu-pro,0.0,1e-05,64,0.0001,1,5.6820990721462294e-06,3.1284332275390625,1.0,0.5
mmlu-pro,0.0,1e-05,64,1e-05,1,5.558764769375557e-06,3.138988256454468,1.0,0.5
mmlu-pro,0.0,1e-05,8,10.0,2,0.6538671851158142,0.6931471824645996,1.0,0.75
mmlu-pro,0.0,1e-05,8,1.0,2,0.0348747223615646,0.6931471824645996,1.0,0.75
mmlu-pro,0.0,1e-05,8,0.1,2,0.0009863582672551,0.6745876669883728,1.0,0.5555555555555556
mmlu-pro,0.0,1e-05,8,0.01,2,0.0001710436044959,0.848301887512207,1.0,0.5555555555555556
mmlu-pro,0.0,1e-05,8,0.001,2,7.867036038078368e-05,1.0354713201522827,1.0,0.5833333333333334
mmlu-pro,0.0,1e-05,8,0.0001,2,7.07274375599809e-05,1.060006856918335,1.0,0.5833333333333334
mmlu-pro,0.0,1e-05,8,1e-05,2,6.997660966590047e-05,1.0624802112579346,1.0,0.5833333333333334
mmlu-pro,0.0,1e-05,16,10.0,2,0.6187788844108582,0.6931471824645996,1.0,0.75
mmlu-pro,0.0,1e-05,16,1.0,2,0.0169377718120813,0.6931471824645996,1.0,0.75
mmlu-pro,0.0,1e-05,16,0.1,2,0.0004672823124565,0.674424946308136,1.0,0.5833333333333334
mmlu-pro,0.0,1e-05,16,0.01,2,9.585330553818494e-05,0.8490579724311829,1.0,0.6111111111111112
mmlu-pro,0.0,1e-05,16,0.001,2,4.194895882392302e-05,1.0413477420806885,1.0,0.5833333333333334
mmlu-pro,0.0,1e-05,16,0.0001,2,3.7336507375584915e-05,1.066081404685974,1.0,0.5833333333333334
mmlu-pro,0.0,1e-05,16,1e-05,2,3.688621654873714e-05,1.068648099899292,1.0,0.5833333333333334
mmlu-pro,0.0,1e-05,32,10.0,2,0.5517557263374329,0.6931471824645996,1.0,0.75
mmlu-pro,0.0,1e-05,32,1.0,2,0.0105075556784868,0.6931471824645996,1.0,0.75
mmlu-pro,0.0,1e-05,32,0.1,2,0.0003252773021813,0.675894021987915,1.0,0.5277777777777778
mmlu-pro,0.0,1e-05,32,0.01,2,7.501703657908365e-05,1.3021656274795532,1.0,0.5555555555555556
mmlu-pro,0.0,1e-05,32,0.001,2,2.948589644802269e-05,1.7494627237319946,1.0,0.5555555555555556
mmlu-pro,0.0,1e-05,32,0.0001,2,2.586958908068482e-05,1.8055150508880615,1.0,0.5555555555555556
mmlu-pro,0.0,1e-05,32,1e-05,2,2.548649354139343e-05,1.8112653493881223,1.0,0.5555555555555556
mmlu-pro,0.0,1e-05,64,10.0,2,0.4445878863334656,0.6931471824645996,1.0,0.75
mmlu-pro,0.0,1e-05,64,1.0,2,0.0058606564998626,0.6931471824645996,1.0,0.75
mmlu-pro,0.0,1e-05,64,0.1,2,0.0001756938436301,0.6963835954666138,1.0,0.5555555555555556
mmlu-pro,0.0,1e-05,64,0.01,2,3.892970926244743e-05,2.5895206928253174,1.0,0.5277777777777778
mmlu-pro,0.0,1e-05,64,0.001,2,7.381387604254996e-06,3.6284332275390625,1.0,0.5277777777777778
mmlu-pro,0.0,1e-05,64,0.0001,2,5.687745215254836e-06,3.755295753479004,1.0,0.5277777777777778
mmlu-pro,0.0,1e-05,64,1e-05,2,5.550745754590025e-06,3.7682151794433594,1.0,0.5277777777777778
mmlu-pro,0.0,1e-05,8,10.0,3,0.6540415287017822,0.6931471824645996,1.0,0.7209302325581395
mmlu-pro,0.0,1e-05,8,1.0,3,0.0327271223068237,0.6931471824645996,1.0,0.7209302325581395
mmlu-pro,0.0,1e-05,8,0.1,3,0.0008804338285699,0.7226662039756775,1.0,0.3023255813953488
mmlu-pro,0.0,1e-05,8,0.01,3,0.0001531145971966,1.339437484741211,1.0,0.3255813953488372
mmlu-pro,0.0,1e-05,8,0.001,3,6.99526717653498e-05,1.6943835020065308,1.0,0.3255813953488372
mmlu-pro,0.0,1e-05,8,0.0001,3,6.281011155806482e-05,1.7395541667938232,1.0,0.3255813953488372
mmlu-pro,0.0,1e-05,8,1e-05,3,6.216420297278091e-05,1.7441986799240112,1.0,0.3255813953488372
mmlu-pro,0.0,1e-05,16,10.0,3,0.6179679036140442,0.6931471824645996,1.0,0.7209302325581395
mmlu-pro,0.0,1e-05,16,1.0,3,0.0157033298164606,0.6931471824645996,1.0,0.7209302325581395
mmlu-pro,0.0,1e-05,16,0.1,3,0.0004234907682985,0.6978898048400879,1.0,0.4883720930232558
mmlu-pro,0.0,1e-05,16,0.01,3,8.6089079559315e-05,1.3549171686172483,1.0,0.5116279069767442
mmlu-pro,0.0,1e-05,16,0.001,3,3.807949542533606e-05,1.7472025156021118,1.0,0.5116279069767442
mmlu-pro,0.0,1e-05,16,0.0001,3,3.393657607375644e-05,1.7968990802764893,1.0,0.5116279069767442
mmlu-pro,0.0,1e-05,16,1e-05,3,3.352588100824505e-05,1.8020168542861936,1.0,0.5116279069767442
mmlu-pro,0.0,1e-05,32,10.0,3,0.5508502721786499,0.6931471824645996,1.0,0.7209302325581395
mmlu-pro,0.0,1e-05,32,1.0,3,0.0092881694436073,0.6931471824645996,1.0,0.7209302325581395
mmlu-pro,0.0,1e-05,32,0.1,3,0.0002856979845091,0.7230126261711121,1.0,0.3488372093023256
mmlu-pro,0.0,1e-05,32,0.01,3,6.587807729374617e-05,2.2982213497161865,1.0,0.3488372093023256
mmlu-pro,0.0,1e-05,32,0.001,3,2.5759751224541105e-05,3.134047269821167,1.0,0.3255813953488372
mmlu-pro,0.0,1e-05,32,0.0001,3,2.2566542611457407e-05,3.236894130706787,1.0,0.3255813953488372
mmlu-pro,0.0,1e-05,32,1e-05,3,2.2234873540583067e-05,3.247462511062622,1.0,0.3255813953488372
mmlu-pro,0.0,1e-05,64,10.0,3,0.4470998346805572,0.6931471824645996,1.0,0.7209302325581395
mmlu-pro,0.0,1e-05,64,1.0,3,0.0061562084592878,0.6931471824645996,1.0,0.7209302325581395
mmlu-pro,0.0,1e-05,64,0.1,3,0.0001887668913695,0.6753718852996826,1.0,0.5581395348837209
mmlu-pro,0.0,1e-05,64,0.01,3,3.9598373405169696e-05,1.886942982673645,1.0,0.5348837209302325
mmlu-pro,0.0,1e-05,64,0.001,3,7.1150857365864795e-06,2.6442389488220215,1.0,0.5348837209302325
mmlu-pro,0.0,1e-05,64,0.0001,3,5.473969849845162e-06,2.737197160720825,1.0,0.5348837209302325
mmlu-pro,0.0,1e-05,64,1e-05,3,5.337715265341103e-06,2.746628761291504,1.0,0.5348837209302325
mmlu-pro,0.0,1e-05,8,10.0,4,0.6539614796638489,0.6931471824645996,1.0,0.7391304347826086
mmlu-pro,0.0,1e-05,8,1.0,4,0.0328723601996898,0.6931471824645996,1.0,0.7391304347826086
mmlu-pro,0.0,1e-05,8,0.1,4,0.0009092698455788,0.7000255584716797,1.0,0.3695652173913043
mmlu-pro,0.0,1e-05,8,0.01,4,0.0001585276477271,1.2096883058547974,1.0,0.3695652173913043
mmlu-pro,0.0,1e-05,8,0.001,4,7.280957652255893e-05,1.5166598558425903,1.0,0.3695652173913043
mmlu-pro,0.0,1e-05,8,0.0001,4,6.544381903950125e-05,1.5552362203598022,1.0,0.3695652173913043
mmlu-pro,0.0,1e-05,8,1e-05,4,6.472915993072093e-05,1.5592174530029297,1.0,0.3695652173913043
mmlu-pro,0.0,1e-05,16,10.0,4,0.6183305978775024,0.6931471824645996,1.0,0.7391304347826086
mmlu-pro,0.0,1e-05,16,1.0,4,0.0167504604905843,0.6931471824645996,1.0,0.7391304347826086
mmlu-pro,0.0,1e-05,16,0.1,4,0.000462683616206,0.6852194666862488,1.0,0.4782608695652174
mmlu-pro,0.0,1e-05,16,0.01,4,9.5524410426151e-05,0.9983359575271606,1.0,0.5
mmlu-pro,0.0,1e-05,16,0.001,4,4.189282117295079e-05,1.2533084154129028,1.0,0.5
mmlu-pro,0.0,1e-05,16,0.0001,4,3.730665775947273e-05,1.285966157913208,1.0,0.5
mmlu-pro,0.0,1e-05,16,1e-05,4,3.684396870085038e-05,1.289254069328308,1.0,0.5
mmlu-pro,0.0,1e-05,32,10.0,4,0.5516163110733032,0.6931471824645996,1.0,0.7391304347826086
mmlu-pro,0.0,1e-05,32,1.0,4,0.0099159721285104,0.6931471824645996,1.0,0.7391304347826086
mmlu-pro,0.0,1e-05,32,0.1,4,0.0003100332687608,0.6997617483139038,1.0,0.4130434782608695
mmlu-pro,0.0,1e-05,32,0.01,4,7.012203423073515e-05,1.7619106769561768,1.0,0.4130434782608695
mmlu-pro,0.0,1e-05,32,0.001,4,2.749054692685604e-05,2.407801628112793,1.0,0.4130434782608695
mmlu-pro,0.0,1e-05,32,0.0001,4,2.410779234196525e-05,2.487751722335815,1.0,0.4130434782608695
mmlu-pro,0.0,1e-05,32,1e-05,4,2.372729250055272e-05,2.495955467224121,1.0,0.4130434782608695
mmlu-pro,0.0,1e-05,64,10.0,4,0.4429054856300354,0.6931471824645996,1.0,0.7391304347826086
mmlu-pro,0.0,1e-05,64,1.0,4,0.0053844801150262,0.6931471824645996,1.0,0.7391304347826086
