dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
mmlu-pro,0.0,0.01,0.15,61,0.0348500646650791,0.9548124717577948,1.9195244101731825
mmlu-pro,0.0,0.01,0.15,62,0.0348487719893455,0.955716222322639,1.9190187415542819
mmlu-pro,0.0,0.01,0.15,63,0.0348381213843822,0.946678716674198,1.918728870890917
mmlu-pro,0.0,0.01,0.15,64,0.0348323620855808,0.9412562132851332,1.9240676859628678
mmlu-pro,0.0,0.01,0.15,65,0.0348481871187686,0.9484862178038862,1.9201931070635514
mmlu-pro,0.0,0.01,0.15,66,0.034842662513256,0.9498418436511524,1.9204654311907179
mmlu-pro,0.0,0.01,0.15,67,0.0348303727805614,0.9516493447808404,1.922918292287578
mmlu-pro,0.0,0.01,0.15,68,0.0348408818244934,0.955716222322639,1.9178911405636463
mmlu-pro,0.0,0.01,0.15,69,0.0348404012620449,0.955716222322639,1.9214818172133612
mmlu-pro,0.0,0.01,0.15,70,0.0348276495933532,0.9530049706281066,1.9234056243050344
mmlu-pro,0.0,0.01,0.15,71,0.034832127392292,0.9489380930863082,1.9208013140322855
mmlu-pro,0.0,0.01,0.15,72,0.0348545983433723,0.9493899683687302,1.9200586862473186
mmlu-pro,0.0,0.01,0.15,73,0.0348723381757736,0.9502937189335744,1.9175515041372997
mmlu-pro,0.0,0.01,0.15,74,0.0348406173288822,0.945774966109354,1.9203607638136386
mmlu-pro,0.0,0.01,0.15,75,0.034848216921091,0.9430637144148216,1.920781807599448
mmlu-pro,0.0,0.01,0.15,76,0.0348606742918491,0.9453230908269318,1.9185714091650512
mmlu-pro,0.0,0.01,0.15,77,0.034839428961277,0.9543605964753727,1.9177904769057152
mmlu-pro,0.0,0.01,0.15,78,0.0348563641309738,0.9552643470402168,1.9193914941346393
mmlu-pro,0.0,0.01,0.15,79,0.0348344147205352,0.9516493447808404,1.9209124886592719
mmlu-pro,0.0,0.01,0.15,80,0.0348399803042411,0.9502937189335744,1.9198033617543206
mmlu-pro,0.0,0.01,0.15,81,0.0348641611635685,0.9498418436511524,1.9176874971603992
mmlu-pro,0.0,0.01,0.15,82,0.0348418168723583,0.9453230908269318,1.9199707440851692
mmlu-pro,0.0,0.01,0.15,83,0.0348575115203857,0.948034342521464,1.920898561367768
mmlu-pro,0.0,0.01,0.15,84,0.0348920412361621,0.9430637144148216,1.9149181091284393
mmlu-pro,0.0,0.01,0.15,85,0.0348615199327468,0.9539087211929508,1.9187071630815842
mmlu-pro,0.0,0.01,0.15,86,0.0348565839231014,0.946226841391776,1.918796389609102
mmlu-pro,0.0,0.01,0.15,87,0.0348230153322219,0.9534568459105288,1.9229164288487681
mmlu-pro,0.0,0.01,0.15,88,0.0348356068134307,0.9521012200632626,1.9221533890447577
mmlu-pro,0.0,0.01,0.15,89,0.034848254173994,0.9579755987347492,1.9177272070104738
mmlu-pro,0.0,0.01,0.15,90,0.0348260439932346,0.946226841391776,1.9228602465319073
mmlu-pro,0.0,0.01,0.15,91,0.0348327755928039,0.9502937189335744,1.9220272622031893
mmlu-pro,0.0,0.01,0.15,92,0.0348329730331897,0.9439674649796655,1.918832073895762
mmlu-pro,0.0,0.01,0.15,93,0.0348528213798999,0.946226841391776,1.9200509729783612
mmlu-pro,0.0,0.01,0.15,94,0.0348477661609649,0.9525530953456848,1.919158845049287
mmlu-pro,0.0,0.01,0.15,95,0.0348420143127441,0.9511974694984184,1.9205057723567744
mmlu-pro,0.0,0.01,0.15,96,0.0348240360617637,0.946678716674198,1.9203664165722942
mmlu-pro,0.0,0.01,0.15,97,0.0348131284117698,0.946678716674198,1.9236968131615824
mmlu-pro,0.0,0.01,0.15,98,0.0348566770553588,0.9552643470402168,1.9175632010312913
mmlu-pro,0.0,0.01,0.15,99,0.0348531268537044,0.948034342521464,1.9207902079965706
mmlu-pro,0.0,0.01,0.175,0,0.0321716219186782,0.9525530953456848,1.8736456867440643
mmlu-pro,0.0,0.01,0.175,1,0.0321610048413276,0.94713059195662,1.8751402233951218
mmlu-pro,0.0,0.01,0.175,2,0.0321497693657875,0.9502937189335744,1.8782279674159486
mmlu-pro,0.0,0.01,0.175,3,0.03213831782341,0.945774966109354,1.8784967245920767
mmlu-pro,0.0,0.01,0.175,4,0.0321712829172611,0.9453230908269318,1.876602146450296
mmlu-pro,0.0,0.01,0.175,5,0.0321407467126846,0.9543605964753727,1.8805339583305016
mmlu-pro,0.0,0.01,0.175,6,0.0321341454982757,0.9530049706281066,1.8810897790522314
mmlu-pro,0.0,0.01,0.175,7,0.0321565605700016,0.946678716674198,1.8763450012467078
mmlu-pro,0.0,0.01,0.175,8,0.0321552976965904,0.946678716674198,1.8750167544237213
mmlu-pro,0.0,0.01,0.175,9,0.0321482233703136,0.9588793492995934,1.8739716588664228
mmlu-pro,0.0,0.01,0.175,10,0.0321574173867702,0.9521012200632626,1.8766995028635463
mmlu-pro,0.0,0.01,0.175,11,0.032150886952877,0.9439674649796655,1.8756699437153623
mmlu-pro,0.0,0.01,0.175,12,0.0321421101689338,0.9534568459105288,1.8766579132601062
mmlu-pro,0.0,0.01,0.175,13,0.0321555957198143,0.9516493447808404,1.8770054722683471
mmlu-pro,0.0,0.01,0.175,14,0.0321529880166053,0.9403524627202892,1.8761937999379836
mmlu-pro,0.0,0.01,0.175,15,0.0321646146476268,0.945774966109354,1.8765044465151703
mmlu-pro,0.0,0.01,0.175,16,0.0321528613567352,0.9511974694984184,1.8757141004465672
mmlu-pro,0.0,0.01,0.175,17,0.0321435555815696,0.9489380930863082,1.8779643040412133
mmlu-pro,0.0,0.01,0.175,18,0.0321353636682033,0.9575237234523272,1.8774218237440752
mmlu-pro,0.0,0.01,0.175,19,0.0321485139429569,0.948034342521464,1.8791920112610303
mmlu-pro,0.0,0.01,0.175,20,0.0321378633379936,0.94713059195662,1.8791456824124098
mmlu-pro,0.0,0.01,0.175,21,0.0321602225303649,0.9566199728874832,1.8766422002538312
mmlu-pro,0.0,0.01,0.175,22,0.0321503914892673,0.9534568459105288,1.8781457513818034
mmlu-pro,0.0,0.01,0.175,23,0.0321439877152442,0.9543605964753727,1.877227782173445
mmlu-pro,0.0,0.01,0.175,24,0.0321370996534824,0.9439674649796655,1.8794307719472307
mmlu-pro,0.0,0.01,0.175,25,0.0321567617356777,0.9552643470402168,1.876118728761276
mmlu-pro,0.0,0.01,0.175,26,0.0321282967925071,0.9516493447808404,1.8794957842106688
mmlu-pro,0.0,0.01,0.175,27,0.0321588963270187,0.9534568459105288,1.8716232379517157
mmlu-pro,0.0,0.01,0.175,28,0.0321483053267002,0.94713059195662,1.8741940268583417
mmlu-pro,0.0,0.01,0.175,29,0.0321563631296157,0.9525530953456848,1.8766270354681924
mmlu-pro,0.0,0.01,0.175,30,0.0321715511381626,0.9530049706281066,1.8741082233959054
mmlu-pro,0.0,0.01,0.175,31,0.0321578420698642,0.947582467239042,1.8745344845323542
mmlu-pro,0.0,0.01,0.175,32,0.0321632325649261,0.947582467239042,1.874752334625881
mmlu-pro,0.0,0.01,0.175,33,0.0321619547903537,0.9511974694984184,1.8755950895776956
mmlu-pro,0.0,0.01,0.175,34,0.0321574285626411,0.9448712155445096,1.877406700609904
mmlu-pro,0.0,0.01,0.175,35,0.0321616791188716,0.9521012200632626,1.8771602719451632
mmlu-pro,0.0,0.01,0.175,36,0.0321292504668235,0.945774966109354,1.8815090510733594
mmlu-pro,0.0,0.01,0.175,37,0.0321578718721866,0.947582467239042,1.877031471191258
mmlu-pro,0.0,0.01,0.175,38,0.0321608372032642,0.948034342521464,1.8756670657688237
mmlu-pro,0.0,0.01,0.175,39,0.0321481935679912,0.9484862178038862,1.8765953479568824
mmlu-pro,0.0,0.01,0.175,40,0.0321596451103687,0.9444193402620876,1.8731579034281731
mmlu-pro,0.0,0.01,0.175,41,0.0321475751698017,0.94713059195662,1.8785675933848067
mmlu-pro,0.0,0.01,0.175,42,0.0321654193103313,0.9439674649796655,1.875045801061369
mmlu-pro,0.0,0.01,0.175,43,0.0321505032479763,0.9516493447808404,1.8777030207538457
mmlu-pro,0.0,0.01,0.175,44,0.032159648835659,0.9507455942159964,1.8759925836305367
mmlu-pro,0.0,0.01,0.175,45,0.0321442820131778,0.9394487121554452,1.8752383151293075
mmlu-pro,0.0,0.01,0.175,46,0.0321397893130779,0.9543605964753727,1.8782383017267716
mmlu-pro,0.0,0.01,0.175,47,0.0321344658732414,0.9543605964753727,1.880140373594593
mmlu-pro,0.0,0.01,0.175,48,0.0321687944233417,0.946226841391776,1.8744085134953277
mmlu-pro,0.0,0.01,0.175,49,0.0321577861905097,0.946226841391776,1.878225972468507
mmlu-pro,0.0,0.01,0.175,50,0.032159611582756,0.9484862178038862,1.8752265596414246
mmlu-pro,0.0,0.01,0.175,51,0.0321726128458976,0.9453230908269318,1.8771494115576868
mmlu-pro,0.0,0.01,0.175,52,0.0321565754711627,0.9525530953456848,1.8771872645883523
mmlu-pro,0.0,0.01,0.175,53,0.0321643725037574,0.94713059195662,1.8734106506164157
mmlu-pro,0.0,0.01,0.175,54,0.0321518965065479,0.9426118391323997,1.8750828136942856
mmlu-pro,0.0,0.01,0.175,55,0.0321577601134777,0.946678716674198,1.8752962288144792
mmlu-pro,0.0,0.01,0.175,56,0.0321518741548061,0.9502937189335744,1.8787824063459044
mmlu-pro,0.0,0.01,0.175,57,0.0321796052157878,0.948034342521464,1.87118135875845
mmlu-pro,0.0,0.01,0.175,58,0.0321366153657436,0.9448712155445096,1.8795446289102324
mmlu-pro,0.0,0.01,0.175,59,0.0321384444832801,0.945774966109354,1.8760056513963137
mmlu-pro,0.0,0.01,0.175,60,0.032163381576538,0.9521012200632626,1.87340306683592
mmlu-pro,0.0,0.01,0.175,61,0.0321508385241031,0.9511974694984184,1.8765262635484463
mmlu-pro,0.0,0.01,0.175,62,0.0321487039327621,0.9507455942159964,1.8754800035830592
mmlu-pro,0.0,0.01,0.175,63,0.0321437120437622,0.946226841391776,1.875933039449949
mmlu-pro,0.0,0.01,0.175,64,0.0321375951170921,0.9399005874378672,1.8787995160454436
mmlu-pro,0.0,0.01,0.175,65,0.0321540310978889,0.9516493447808404,1.8755922261766653
mmlu-pro,0.0,0.01,0.175,66,0.0321415998041629,0.9507455942159964,1.877270101617505
mmlu-pro,0.0,0.01,0.175,67,0.0321295894682407,0.9448712155445096,1.8806895012120446
mmlu-pro,0.0,0.01,0.175,68,0.032142911106348,0.9539087211929508,1.8740932215790078
mmlu-pro,0.0,0.01,0.175,69,0.0321476310491561,0.9543605964753727,1.8770309193026067
mmlu-pro,0.0,0.01,0.175,70,0.0321334339678287,0.956168097605061,1.87818779404625
mmlu-pro,0.0,0.01,0.175,71,0.0321422144770622,0.956168097605061,1.8756786151297906
mmlu-pro,0.0,0.01,0.175,72,0.0321568921208381,0.9493899683687302,1.8762063389732992
mmlu-pro,0.0,0.01,0.175,73,0.03216989710927,0.9539087211929508,1.8739033552582043
mmlu-pro,0.0,0.01,0.175,74,0.0321408621966838,0.94713059195662,1.8768678007006387
mmlu-pro,0.0,0.01,0.175,75,0.0321510396897792,0.9493899683687302,1.8779023434912094
mmlu-pro,0.0,0.01,0.175,76,0.0321531631052494,0.9511974694984184,1.8743348186175421
mmlu-pro,0.0,0.01,0.175,77,0.0321513637900352,0.9498418436511524,1.8733762654704509
mmlu-pro,0.0,0.01,0.175,78,0.0321492068469524,0.9543605964753727,1.8765192793841843
mmlu-pro,0.0,0.01,0.175,79,0.0321353189647197,0.9511974694984184,1.877476287743532
mmlu-pro,0.0,0.01,0.175,80,0.0321431644260883,0.955716222322639,1.876297943834053
mmlu-pro,0.0,0.01,0.175,81,0.0321703106164932,0.9530049706281066,1.8739423671882627
mmlu-pro,0.0,0.01,0.175,82,0.0321418270468711,0.9502937189335744,1.8774897048270789
mmlu-pro,0.0,0.01,0.175,83,0.032162994146347,0.9502937189335744,1.8771422942672658
mmlu-pro,0.0,0.01,0.175,84,0.0321867242455482,0.946678716674198,1.871246246481045
mmlu-pro,0.0,0.01,0.175,85,0.0321643613278865,0.9489380930863082,1.8747907524133043
mmlu-pro,0.0,0.01,0.175,86,0.0321567766368389,0.94713059195662,1.8760808115279604
mmlu-pro,0.0,0.01,0.175,87,0.0321284234523773,0.9570718481699052,1.8789936233643867
mmlu-pro,0.0,0.01,0.175,88,0.0321360528469085,0.9516493447808404,1.8784911047210908
mmlu-pro,0.0,0.01,0.175,89,0.0321514047682285,0.9525530953456848,1.874804136642364
mmlu-pro,0.0,0.01,0.175,90,0.0321315415203571,0.9453230908269318,1.8787198604311843
mmlu-pro,0.0,0.01,0.175,91,0.0321373306214809,0.9498418436511524,1.87818890241546
mmlu-pro,0.0,0.01,0.175,92,0.0321413315832614,0.947582467239042,1.8749537645727428
mmlu-pro,0.0,0.01,0.175,93,0.0321563631296157,0.9502937189335744,1.875831071055893
mmlu-pro,0.0,0.01,0.175,94,0.0321430377662181,0.9530049706281066,1.876236529647988
mmlu-pro,0.0,0.01,0.175,95,0.0321409963071346,0.9484862178038862,1.877823406889669
mmlu-pro,0.0,0.01,0.175,96,0.0321241244673728,0.9426118391323997,1.8777828070878715
mmlu-pro,0.0,0.01,0.175,97,0.0321287289261817,0.9439674649796655,1.879246851945183
mmlu-pro,0.0,0.01,0.175,98,0.0321542993187904,0.9507455942159964,1.8745506796294555
mmlu-pro,0.0,0.01,0.175,99,0.0321533568203449,0.94713059195662,1.8775126237662736
mmlu-pro,0.0,0.01,0.2,0,0.0299994125962257,0.9489380930863082,1.8287922739681306
mmlu-pro,0.0,0.01,0.2,1,0.0299971234053373,0.9430637144148216,1.82985651950993
mmlu-pro,0.0,0.01,0.2,2,0.0299917738884687,0.948034342521464,1.8308501721272148
mmlu-pro,0.0,0.01,0.2,3,0.029981454834342,0.945774966109354,1.8308323699798836
mmlu-pro,0.0,0.01,0.2,4,0.0300073288381099,0.947582467239042,1.8291385730919378
mmlu-pro,0.0,0.01,0.2,5,0.0299775972962379,0.94713059195662,1.8330556430727991
mmlu-pro,0.0,0.01,0.2,6,0.0299729295074939,0.9525530953456848,1.8341231450128317
mmlu-pro,0.0,0.01,0.2,7,0.0299976710230112,0.9412562132851332,1.8287295365855631
mmlu-pro,0.0,0.01,0.2,8,0.029990904033184,0.9484862178038862,1.8291214312523534
mmlu-pro,0.0,0.01,0.2,9,0.0299823954701423,0.9511974694984184,1.8280061443657614
mmlu-pro,0.0,0.01,0.2,10,0.0299901980906724,0.9539087211929508,1.831054342686447
mmlu-pro,0.0,0.01,0.2,11,0.029986573383212,0.945774966109354,1.8292609634880026
mmlu-pro,0.0,0.01,0.2,12,0.0299774799495935,0.9521012200632626,1.8302922337028347
mmlu-pro,0.0,0.01,0.2,13,0.0299882218241691,0.9498418436511524,1.8301073573772237
mmlu-pro,0.0,0.01,0.2,14,0.0299892798066139,0.946678716674198,1.8298844660188627
mmlu-pro,0.0,0.01,0.2,15,0.0300057735294103,0.948034342521464,1.8299142858146433
mmlu-pro,0.0,0.01,0.2,16,0.0299897529184818,0.9484862178038862,1.829406338620232
mmlu-pro,0.0,0.01,0.2,17,0.0299684535712003,0.9521012200632626,1.833199090161369
mmlu-pro,0.0,0.01,0.2,18,0.0299730151891708,0.9516493447808404,1.8309283667396796
mmlu-pro,0.0,0.01,0.2,19,0.0299856327474117,0.9453230908269318,1.8322135889845312
mmlu-pro,0.0,0.01,0.2,20,0.0299789197742939,0.947582467239042,1.8321399757095747
mmlu-pro,0.0,0.01,0.2,21,0.030000826343894,0.9575237234523272,1.828913110145612
mmlu-pro,0.0,0.01,0.2,22,0.029986422508955,0.956168097605061,1.8320461180233645
mmlu-pro,0.0,0.01,0.2,23,0.0299809128046035,0.9539087211929508,1.8310347589256086
mmlu-pro,0.0,0.01,0.2,24,0.0299719423055648,0.9511974694984184,1.8329550889624824
mmlu-pro,0.0,0.01,0.2,25,0.0299900602549314,0.9498418436511524,1.8303017502601706
mmlu-pro,0.0,0.01,0.2,26,0.0299682822078466,0.9493899683687302,1.8330618488606314
mmlu-pro,0.0,0.01,0.2,27,0.029987845569849,0.9570718481699052,1.8262597759438193
mmlu-pro,0.0,0.01,0.2,28,0.0299835260957479,0.9489380930863082,1.8291616009944112
mmlu-pro,0.0,0.01,0.2,29,0.0299976821988821,0.9548124717577948,1.8291698755683223
mmlu-pro,0.0,0.01,0.2,30,0.029997581616044,0.9525530953456848,1.82892416674007
mmlu-pro,0.0,0.01,0.2,31,0.0299989581108093,0.9435155896972436,1.828487650778088
mmlu-pro,0.0,0.01,0.2,32,0.0299964714795351,0.9502937189335744,1.8282040579429149
mmlu-pro,0.0,0.01,0.2,33,0.0299925450235605,0.94713059195662,1.8291840044065655
mmlu-pro,0.0,0.01,0.2,34,0.0299916490912437,0.9426118391323997,1.8308751567582005
mmlu-pro,0.0,0.01,0.2,35,0.0300000682473182,0.9516493447808404,1.8298154239350946
mmlu-pro,0.0,0.01,0.2,36,0.0299661196768283,0.9417080885675554,1.8343806322133664
mmlu-pro,0.0,0.01,0.2,37,0.0299846082925796,0.94713059195662,1.8321379931034678
mmlu-pro,0.0,0.01,0.2,38,0.030001888051629,0.9484862178038862,1.828986853463976
mmlu-pro,0.0,0.01,0.2,39,0.0299770180135965,0.9498418436511524,1.8310972224326318
mmlu-pro,0.0,0.01,0.2,40,0.0299905911087989,0.945774966109354,1.8277923638607203
mmlu-pro,0.0,0.01,0.2,41,0.0299757290631532,0.9484862178038862,1.83325990934203
mmlu-pro,0.0,0.01,0.2,42,0.0299907177686691,0.9453230908269318,1.8298729880749782
mmlu-pro,0.0,0.01,0.2,43,0.029982840642333,0.9525530953456848,1.8323590739227242
mmlu-pro,0.0,0.01,0.2,44,0.0299873333424329,0.9521012200632626,1.830568083966356
mmlu-pro,0.0,0.01,0.2,45,0.0299827791750431,0.9367374604609128,1.8289381706707304
mmlu-pro,0.0,0.01,0.2,46,0.0299754347652196,0.9552643470402168,1.8316610082071079
mmlu-pro,0.0,0.01,0.2,47,0.0299836788326501,0.9548124717577948,1.831985199856364
mmlu-pro,0.0,0.01,0.2,48,0.0300106406211853,0.9489380930863082,1.8267848197120957
mmlu-pro,0.0,0.01,0.2,49,0.0299932546913623,0.946226841391776,1.831619342356594
mmlu-pro,0.0,0.01,0.2,50,0.0299904905259609,0.9548124717577948,1.8295848333522704
mmlu-pro,0.0,0.01,0.2,51,0.0299972761422395,0.947582467239042,1.8317474268811522
mmlu-pro,0.0,0.01,0.2,52,0.029990566894412,0.955716222322639,1.8307346734411478
mmlu-pro,0.0,0.01,0.2,53,0.029996495693922,0.9498418436511524,1.82725013300653
mmlu-pro,0.0,0.01,0.2,54,0.0299912001937627,0.9448712155445096,1.8286052228688383
mmlu-pro,0.0,0.01,0.2,55,0.0299883056432008,0.9489380930863082,1.8303354332403687
mmlu-pro,0.0,0.01,0.2,56,0.0299906898289918,0.956168097605061,1.8314121697045231
mmlu-pro,0.0,0.01,0.2,57,0.0300055798143148,0.94713059195662,1.8259050060425237
mmlu-pro,0.0,0.01,0.2,58,0.0299756005406379,0.9444193402620876,1.833043761423197
mmlu-pro,0.0,0.01,0.2,59,0.0299765560775995,0.948034342521464,1.82967543112785
mmlu-pro,0.0,0.01,0.2,60,0.0299931615591049,0.9511974694984184,1.8285400680888655
mmlu-pro,0.0,0.01,0.2,61,0.0299799442291259,0.9511974694984184,1.8301117125314266
mmlu-pro,0.0,0.01,0.2,62,0.0299830604344606,0.94713059195662,1.8297457708757219
mmlu-pro,0.0,0.01,0.2,63,0.0299793556332588,0.946226841391776,1.8303106666780184
mmlu-pro,0.0,0.01,0.2,64,0.0299746319651603,0.9403524627202892,1.8316750211569512
mmlu-pro,0.0,0.01,0.2,65,0.0299893002957105,0.9507455942159964,1.8294111557876838
mmlu-pro,0.0,0.01,0.2,66,0.0299788005650043,0.9484862178038862,1.830565734171919
mmlu-pro,0.0,0.01,0.2,67,0.0299716331064701,0.9453230908269318,1.8340828453629852
mmlu-pro,0.0,0.01,0.2,68,0.0299785826355218,0.9521012200632626,1.8285992078520286
mmlu-pro,0.0,0.01,0.2,69,0.0299742389470338,0.948034342521464,1.8313708480782334
mmlu-pro,0.0,0.01,0.2,70,0.0299713220447301,0.9543605964753727,1.8312099183187223
mmlu-pro,0.0,0.01,0.2,71,0.029977748170495,0.9548124717577948,1.8292619976867077
mmlu-pro,0.0,0.01,0.2,72,0.0299910940229892,0.947582467239042,1.8302948852391907
mmlu-pro,0.0,0.01,0.2,73,0.0300083700567483,0.9525530953456848,1.8270887946685819
mmlu-pro,0.0,0.01,0.2,74,0.0299755427986383,0.9439674649796655,1.830499883706878
mmlu-pro,0.0,0.01,0.2,75,0.0299888141453266,0.9484862178038862,1.8309759112182498
mmlu-pro,0.0,0.01,0.2,76,0.0299916286021471,0.9511974694984184,1.8272736637274543
mmlu-pro,0.0,0.01,0.2,77,0.0300025567412376,0.9498418436511524,1.8266777321022798
mmlu-pro,0.0,0.01,0.2,78,0.0299820881336927,0.9444193402620876,1.8297837719085057
mmlu-pro,0.0,0.01,0.2,79,0.0299748145043849,0.9502937189335744,1.831089959404863
mmlu-pro,0.0,0.01,0.2,80,0.0299890637397766,0.9552643470402168,1.829111724146665
mmlu-pro,0.0,0.01,0.2,81,0.0300123300403356,0.9453230908269318,1.8269603259255702
mmlu-pro,0.0,0.01,0.2,82,0.0299790371209383,0.9484862178038862,1.8315201709735758
mmlu-pro,0.0,0.01,0.2,83,0.0299961995333433,0.9511974694984184,1.8306295485081248
mmlu-pro,0.0,0.01,0.2,84,0.0300164874643087,0.9439674649796655,1.8253403987129844
mmlu-pro,0.0,0.01,0.2,85,0.0299998614937067,0.947582467239042,1.8280984762930967
mmlu-pro,0.0,0.01,0.2,86,0.0299895219504833,0.946678716674198,1.8302861185031047
mmlu-pro,0.0,0.01,0.2,87,0.0299699194729328,0.9552643470402168,1.8324143049368702
mmlu-pro,0.0,0.01,0.2,88,0.0299702361226081,0.9543605964753727,1.8327326465870057
mmlu-pro,0.0,0.01,0.2,89,0.0299896281212568,0.956168097605061,1.8287156367647281
mmlu-pro,0.0,0.01,0.2,90,0.0299694538116455,0.9439674649796655,1.8315122505435695
mmlu-pro,0.0,0.01,0.2,91,0.0299790576100349,0.9507455942159964,1.8317295674075256
mmlu-pro,0.0,0.01,0.2,92,0.0299807917326688,0.9525530953456848,1.8280938582847825
mmlu-pro,0.0,0.01,0.2,93,0.0299869868904352,0.9502937189335744,1.8301757445245366
mmlu-pro,0.0,0.01,0.2,94,0.0299784038215875,0.9502937189335744,1.8306945549455302
mmlu-pro,0.0,0.01,0.2,95,0.0299766939133405,0.9534568459105288,1.831015403899663
mmlu-pro,0.0,0.01,0.2,96,0.0299586877226829,0.947582467239042,1.831457772290294
mmlu-pro,0.0,0.01,0.2,97,0.0299665853381156,0.947582467239042,1.8329678332052024
mmlu-pro,0.0,0.01,0.2,98,0.0299883987754583,0.947582467239042,1.8281630828925044
mmlu-pro,0.0,0.01,0.2,99,0.0299911946058273,0.946678716674198,1.8312664758196975
mmlu-pro,0.0,0.01,0.225,0,0.028212858363986,0.9498418436511524,1.7803416128937326
mmlu-pro,0.0,0.01,0.225,1,0.0282107051461935,0.9426118391323997,1.7811121066488413
mmlu-pro,0.0,0.01,0.225,2,0.0282044075429439,0.9543605964753727,1.7823039593576413
mmlu-pro,0.0,0.01,0.225,3,0.0282000843435525,0.9502937189335744,1.7811617874399206
mmlu-pro,0.0,0.01,0.225,4,0.0282217767089605,0.946226841391776,1.7802872600274542
mmlu-pro,0.0,0.01,0.225,5,0.0281931962817907,0.9498418436511524,1.784386751362272
mmlu-pro,0.0,0.01,0.225,6,0.028189705684781,0.947582467239042,1.7846267154045177
mmlu-pro,0.0,0.01,0.225,7,0.0282149128615856,0.9426118391323997,1.779100228126786
mmlu-pro,0.0,0.01,0.225,8,0.0282070878893136,0.9525530953456848,1.7801438375891476
mmlu-pro,0.0,0.01,0.225,9,0.0282002855092287,0.9489380930863082,1.7801717864393654
mmlu-pro,0.0,0.01,0.225,10,0.0282037053257226,0.9552643470402168,1.7824812370038003
mmlu-pro,0.0,0.01,0.225,11,0.0282035823911428,0.948034342521464,1.7799681396400682
mmlu-pro,0.0,0.01,0.225,12,0.0281951744109392,0.9453230908269318,1.781342712911955
mmlu-pro,0.0,0.01,0.225,13,0.0282049681991338,0.9511974694984184,1.7813565171842611
mmlu-pro,0.0,0.01,0.225,14,0.0282066389918327,0.9521012200632626,1.7811585330145616
mmlu-pro,0.0,0.01,0.225,15,0.0282156821340322,0.9484862178038862,1.7824247129950366
mmlu-pro,0.0,0.01,0.225,16,0.0282063577324152,0.9584274740171712,1.7805465121104307
mmlu-pro,0.0,0.01,0.225,17,0.0281860679388046,0.945774966109354,1.7846477284171238
mmlu-pro,0.0,0.01,0.225,18,0.0281910710036754,0.9489380930863082,1.782178848976074
mmlu-pro,0.0,0.01,0.225,19,0.0281956046819686,0.9403524627202892,1.783482312718076
mmlu-pro,0.0,0.01,0.225,20,0.0281967651098966,0.9453230908269318,1.783306583835928
mmlu-pro,0.0,0.01,0.225,21,0.0282163228839635,0.9606868504292816,1.7809991462940562
mmlu-pro,0.0,0.01,0.225,22,0.0281993001699447,0.9543605964753727,1.783732565018538
mmlu-pro,0.0,0.01,0.225,23,0.0282034110277891,0.9534568459105288,1.7817937121106633
mmlu-pro,0.0,0.01,0.225,24,0.0281863026320934,0.9453230908269318,1.7850188246467626
mmlu-pro,0.0,0.01,0.225,25,0.0281977858394384,0.9539087211929508,1.7821067833418984
mmlu-pro,0.0,0.01,0.225,26,0.0281874127686023,0.9543605964753727,1.7840731705186437
mmlu-pro,0.0,0.01,0.225,27,0.02820042707026,0.9575237234523272,1.7787142293544944
mmlu-pro,0.0,0.01,0.225,28,0.0282009355723857,0.948034342521464,1.7805137889292308
mmlu-pro,0.0,0.01,0.225,29,0.0282160472124815,0.9534568459105288,1.7796274632340434
mmlu-pro,0.0,0.01,0.225,30,0.0282151419669389,0.955716222322639,1.7797406022206632
mmlu-pro,0.0,0.01,0.225,31,0.0282150395214557,0.9453230908269318,1.7799789933667192
mmlu-pro,0.0,0.01,0.225,32,0.0282092802226543,0.9516493447808404,1.7802653483162991
mmlu-pro,0.0,0.01,0.225,33,0.0282071512192487,0.945774966109354,1.7809581290936964
mmlu-pro,0.0,0.01,0.225,34,0.0282097905874252,0.938093086308179,1.78124099023888
mmlu-pro,0.0,0.01,0.225,35,0.0282139088958501,0.9484862178038862,1.7820765759128734
mmlu-pro,0.0,0.01,0.225,36,0.0281842481344938,0.946678716674198,1.7845917864883265
mmlu-pro,0.0,0.01,0.225,37,0.0281948558986186,0.9435155896972436,1.7837510332031543
mmlu-pro,0.0,0.01,0.225,38,0.0282170418649911,0.9502937189335744,1.7798848974396955
mmlu-pro,0.0,0.01,0.225,39,0.0281912386417388,0.9534568459105288,1.7836306144740823
mmlu-pro,0.0,0.01,0.225,40,0.0282035358250141,0.948034342521464,1.7807417289344674
mmlu-pro,0.0,0.01,0.225,41,0.0281927995383739,0.94713059195662,1.7834465293443862
mmlu-pro,0.0,0.01,0.225,42,0.0282020643353462,0.947582467239042,1.7816683645131628
mmlu-pro,0.0,0.01,0.225,43,0.0282027125358581,0.9516493447808404,1.7833686839699363
mmlu-pro,0.0,0.01,0.225,44,0.028198117390275,0.9498418436511524,1.783236456022034
mmlu-pro,0.0,0.01,0.225,45,0.0282039586454629,0.9421599638499776,1.7802649954095002
mmlu-pro,0.0,0.01,0.225,46,0.0281990356743335,0.9539087211929508,1.782119171510365
mmlu-pro,0.0,0.01,0.225,47,0.0282031167298555,0.9566199728874832,1.7832974589486328
mmlu-pro,0.0,0.01,0.225,48,0.0282202512025833,0.948034342521464,1.7789708580792356
