dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,85,478,463.5465698242187,0.0892374292016029,0.9520795660036168,1.5541644339475726
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,86,478,463.42633056640625,0.0892865732312202,0.951627486437613,1.5500499243252415
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,87,478,463.13519287109375,0.0892239660024643,0.9525316455696202,1.5523483343327777
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,88,478,462.9557189941406,0.089244931936264,0.9525316455696202,1.550673073579191
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,89,478,462.9986572265625,0.0890975221991539,0.9471066907775768,1.5528352912896644
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,90,478,463.06103515625,0.0892011597752571,0.938517179023508,1.554186248302548
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,91,478,462.9168395996094,0.089200384914875,0.9561482820976492,1.5540508104259985
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,92,478,462.9168395996094,0.0891317576169967,0.9489150090415912,1.5530815548777612
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,93,478,462.8883361816406,0.0891722440719604,0.9520795660036168,1.552975765660072
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,94,478,463.0931396484375,0.0892735347151756,0.9543399638336348,1.5501895286921237
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,95,478,462.8883361816406,0.0891808792948722,0.9475587703435804,1.554033030331773
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,96,478,462.63336181640625,0.0891097709536552,0.9412296564195298,1.5489608643570891
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,97,478,463.2138366699219,0.0891749486327171,0.9547920433996384,1.5499620779364243
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,98,478,462.6297607421875,0.0891774967312812,0.9430379746835442,1.5493426728274997
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.05,0.75,99,478,462.6568908691406,0.0891171544790268,0.9525316455696202,1.5551196799122629
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,0,718,699.0014038085938,0.0716079995036125,0.9561482820976492,1.5618022492766823
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,1,718,699.60400390625,0.071635253727436,0.955244122965642,1.5611276017504867
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,2,718,699.4068603515625,0.0716276839375495,0.9466546112115732,1.5599925436036588
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,3,718,700.0881958007812,0.0716804936528205,0.9529837251356238,1.5626646867100256
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,4,718,699.7572631835938,0.0716346204280853,0.9452983725135624,1.5650593863979525
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,5,718,699.53076171875,0.0716354250907898,0.9498191681735986,1.5611250709784907
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,6,718,699.3788452148438,0.0715496912598609,0.9511754068716094,1.561541030482775
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,7,718,700.2427978515625,0.0716450065374374,0.951627486437613,1.5631805784183317
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,8,718,699.3467407226562,0.0716339945793151,0.9489150090415912,1.56079835615825
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,9,718,699.2147827148438,0.0715799778699874,0.9448462929475588,1.5598831659581844
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,10,718,699.3453979492188,0.0715618729591369,0.9529837251356238,1.5646348018908003
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,11,718,699.5791015625,0.0716666653752327,0.9484629294755876,1.5590186432360233
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,12,718,699.3521728515625,0.0716364830732345,0.943490054249548,1.5611655058453775
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,13,718,699.5181274414062,0.0716222003102302,0.9471066907775768,1.564657921480591
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,14,718,699.03076171875,0.0715132132172584,0.9475587703435804,1.563368434753139
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,15,718,699.405517578125,0.0716122388839721,0.9534358047016276,1.5599803728465051
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,16,718,698.9208984375,0.0715544894337654,0.9511754068716094,1.563814523693335
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,17,718,699.4801025390625,0.071661040186882,0.9507233273056056,1.5607373003815908
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,18,718,699.0958862304688,0.0715482980012893,0.9498191681735986,1.5632104019290312
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,19,718,699.6957397460938,0.0716853290796279,0.9525316455696202,1.5595669163869492
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,20,718,699.740966796875,0.0716191455721855,0.9443942133815552,1.5645977648773488
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,21,718,699.9412231445312,0.0716339722275734,0.953887884267631,1.5651215414021653
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,22,718,699.2861938476562,0.07162956148386,0.9547920433996384,1.56039433215423
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,23,718,699.6062622070312,0.0716128796339035,0.9529837251356238,1.5631098620322394
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,24,718,699.2681274414062,0.0716608315706253,0.9430379746835442,1.561489444551644
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,25,718,699.3074340820312,0.0715947896242141,0.9462025316455696,1.5612154397507092
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,26,718,699.2129516601562,0.0715768858790397,0.9471066907775768,1.5622494736309065
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,27,718,698.8770751953125,0.0715857297182083,0.9448462929475588,1.5624405453615584
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,28,718,699.3662109375,0.0715859234333038,0.9511754068716094,1.5624097129018248
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,29,718,699.3453979492188,0.0716014876961708,0.955244122965642,1.561802836032973
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,30,718,699.3151245117188,0.0716365426778793,0.9452983725135624,1.56207113754794
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,31,718,699.3652954101562,0.0717014446854591,0.938517179023508,1.5582466322954864
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,32,718,699.5303344726562,0.0716151520609855,0.951627486437613,1.5634820625460144
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,33,718,699.5759887695312,0.0716224908828735,0.945750452079566,1.560229164189316
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,34,718,699.5655517578125,0.0716718360781669,0.9547920433996384,1.5609239987808767
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,35,718,699.5967407226562,0.0716022029519081,0.9493670886075948,1.5633309260721144
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,36,718,699.8241577148438,0.0716175287961959,0.9507233273056056,1.5597868299235456
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,37,718,699.2495727539062,0.0715884491801261,0.945750452079566,1.5654816788811425
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,38,718,699.217041015625,0.0715994760394096,0.9493670886075948,1.5610698392836238
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,39,718,699.4064331054688,0.0715979784727096,0.948010849909584,1.5588164514283502
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,40,718,698.9719848632812,0.071535550057888,0.9556962025316456,1.564059090592635
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,41,718,699.1541748046875,0.0715673640370369,0.9489150090415912,1.563096778637714
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,42,718,699.9927978515625,0.0716432183980941,0.945750452079566,1.562776510575045
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,43,718,699.7685546875,0.0716312453150749,0.9507233273056056,1.5618867085427093
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,44,718,699.442626953125,0.0715770199894905,0.9556962025316456,1.562518411290735
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,45,718,699.7034301757812,0.071672648191452,0.9507233273056056,1.5599775618786895
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,46,718,699.5108642578125,0.0716135576367378,0.955244122965642,1.561753546559817
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,47,718,699.5714721679688,0.0717075616121292,0.9525316455696202,1.56030336880089
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,48,718,698.7210693359375,0.0715143755078315,0.9475587703435804,1.5642830140082542
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,49,718,699.71337890625,0.0716697052121162,0.9471066907775768,1.561262310078056
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,50,718,699.0867919921875,0.07155342400074,0.9475587703435804,1.5660716123358849
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,51,718,699.3711547851562,0.0715973898768425,0.9475587703435804,1.5612128208974345
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,52,718,699.2129516601562,0.0715226456522941,0.9507233273056056,1.5653405336446027
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,53,718,699.429931640625,0.0716005861759185,0.9520795660036168,1.560423961766842
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,54,718,698.9810180664062,0.0715660229325294,0.9525316455696202,1.5618472472676885
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,55,718,699.5709838867188,0.0715768039226532,0.9556962025316456,1.5630652712768718
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,56,718,699.603515625,0.0715467110276222,0.948010849909584,1.559768863940618
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,57,718,699.6853637695312,0.0715914741158485,0.9525316455696202,1.5611140196449513
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,58,718,699.6636962890625,0.0716714039444923,0.9498191681735986,1.5618365144887107
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,59,718,698.4774169921875,0.0715162828564643,0.9556962025316456,1.5670992238625558
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,60,718,698.8983154296875,0.0715683922171592,0.9520795660036168,1.56169908479092
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,61,718,699.3123779296875,0.0716171339154243,0.9493670886075948,1.5644621020774845
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,62,718,699.674072265625,0.0716029778122901,0.9543399638336348,1.561471529872412
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,63,718,699.4096069335938,0.0715686008334159,0.9389692585895116,1.5620290297723065
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,64,718,699.6627807617188,0.0716213583946228,0.955244122965642,1.5619663852270753
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,65,718,699.0203857421875,0.0715879276394844,0.9475587703435804,1.5595310194473457
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,66,718,699.4417114257812,0.0715710371732711,0.9466546112115732,1.5632882702880146
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,67,718,699.5266723632812,0.0716577693819999,0.95750452079566,1.5603345071367916
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,68,718,699.6564331054688,0.0715780258178711,0.9475587703435804,1.5620938138738965
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,69,718,699.7477416992188,0.0716491639614105,0.951627486437613,1.560669585528126
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,70,718,699.9109497070312,0.07167799025774,0.9534358047016276,1.561615227095741
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,71,718,699.7640380859375,0.0716266334056854,0.9466546112115732,1.5614313804028457
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,72,718,699.533935546875,0.0715794116258621,0.9484629294755876,1.5643964136841246
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,73,718,699.03662109375,0.0715644657611846,0.950271247739602,1.5639638698296578
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,74,718,699.6596069335938,0.0716509595513343,0.9466546112115732,1.5611336191473073
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,75,718,699.4778442382812,0.0716588646173477,0.9412296564195298,1.559741387768193
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,76,718,699.8467407226562,0.071604885160923,0.9430379746835442,1.5641438572124438
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,77,718,699.9403686523438,0.0716416463255882,0.9507233273056056,1.5607687198480868
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,78,718,699.4407958984375,0.0716218501329422,0.9498191681735986,1.5604912414004768
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,79,718,699.3716430664062,0.0715869665145874,0.9471066907775768,1.5616006410968573
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,80,718,699.841796875,0.0716243162751197,0.9520795660036168,1.5604331605993325
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,81,718,699.582275390625,0.0715985968708992,0.9443942133815552,1.5600154401241093
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,82,718,699.4832763671875,0.0716044753789901,0.9484629294755876,1.563236644079583
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,83,718,699.467041015625,0.0716006904840469,0.9534358047016276,1.559474306797393
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,84,718,699.0574340820312,0.0716063007712364,0.9511754068716094,1.5601346212543938
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,85,718,700.09130859375,0.0716134682297706,0.953887884267631,1.5655052393984685
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,86,718,700.1975708007812,0.0716771632432937,0.9471066907775768,1.5605732987685668
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,87,718,699.5022583007812,0.0716066807508468,0.943490054249548,1.5619931939715712
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,88,718,699.4000854492188,0.0716053768992424,0.955244122965642,1.561817047654772
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,89,718,699.3499145507812,0.0715571343898773,0.9443942133815552,1.5615331284022496
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,90,718,699.320556640625,0.0716136991977691,0.9376130198915008,1.5631235127974035
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,91,718,699.058349609375,0.0715792030096054,0.9566003616636528,1.5627403238459554
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,92,718,699.6107788085938,0.0715474188327789,0.9566003616636528,1.5653806554239083
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,93,718,699.2771606445312,0.0716422870755195,0.9448462929475588,1.561297441545933
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,94,718,699.8463134765625,0.0716604813933372,0.9529837251356238,1.5615361466239746
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,95,718,699.0416259765625,0.0715894252061843,0.9416817359855334,1.561816180144068
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,96,718,699.0303344726562,0.071503184735775,0.945750452079566,1.5622799518866939
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,97,718,699.9674682617188,0.0716528818011283,0.9543399638336348,1.5587792218606666
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,98,718,699.003662109375,0.0715769529342651,0.9425858951175408,1.5610370707865417
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,0.75,99,718,699.131103515625,0.0715731978416442,0.9498191681735986,1.5629523357407322
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,0,957,935.2631225585938,0.0610972978174686,0.9520795660036168,1.5660577823093973
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,1,957,935.582275390625,0.0610951595008373,0.9452983725135624,1.5665596573460567
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,2,957,935.2125244140624,0.0610536932945251,0.945750452079566,1.5677900350780098
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,3,957,936.037109375,0.0611155070364475,0.9561482820976492,1.5686021611638117
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,4,957,936.052490234375,0.0610816292464733,0.948010849909584,1.5715378754032912
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,5,957,936.0357666015624,0.0611012279987335,0.9547920433996384,1.5680485375810878
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,6,957,935.4891967773438,0.0610531121492385,0.9579566003616636,1.5674748728058303
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,7,957,936.18896484375,0.0611200332641601,0.9507233273056056,1.5684928928763324
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,8,957,935.6776733398438,0.0611118860542774,0.9520795660036168,1.5660165018344356
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,9,957,935.2192993164062,0.0610362738370895,0.9466546112115732,1.5668353517300155
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,10,957,934.94580078125,0.060999147593975,0.9484629294755876,1.570385741064196
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,11,957,935.5266723632812,0.061085894703865,0.945750452079566,1.5668064841235227
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,12,957,935.4073486328124,0.0610798932611942,0.9466546112115732,1.5682690273319326
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,13,957,935.5709838867188,0.0610858462750911,0.9511754068716094,1.570505793184087
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,14,957,935.3603515625,0.0610048472881317,0.9529837251356238,1.5690497103281205
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,15,957,935.5375366210938,0.0610839128494262,0.9547920433996384,1.5671219158839111
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,16,957,935.18310546875,0.0610462762415409,0.9529837251356238,1.5675906075561359
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,17,957,935.9313354492188,0.0611076168715953,0.9543399638336348,1.5674190277756848
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,18,957,934.8589477539062,0.0610217079520225,0.955244122965642,1.5689543766983312
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,19,957,935.7215576171876,0.0611342713236808,0.9448462929475588,1.565908876461511
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,20,957,935.8494873046876,0.061067771166563,0.9439421338155516,1.571034939140984
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,21,957,936.2373657226562,0.0610886067152023,0.95750452079566,1.5696339947243692
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,22,957,935.5587768554688,0.06107884272933,0.9475587703435804,1.567564753075204
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,23,957,935.5750732421876,0.0610870048403739,0.9556962025316456,1.568130548877654
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,24,957,935.47021484375,0.0611210279166698,0.9443942133815552,1.5672570975020288
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,25,957,935.42724609375,0.0610776357352733,0.9534358047016276,1.5660429758398327
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,26,957,935.3223266601562,0.0610479600727558,0.9489150090415912,1.5699110456446341
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,27,957,934.924072265625,0.0610412061214447,0.9443942133815552,1.5689201302297553
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,28,957,935.3589477539062,0.0610460713505744,0.9430379746835442,1.5696714644505125
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,29,957,935.3897094726562,0.0610494725406169,0.9507233273056056,1.56855427747708
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,30,957,935.3453979492188,0.0610886067152023,0.953887884267631,1.5671018648707218
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,31,957,935.3132934570312,0.061110783368349,0.9376130198915008,1.5653099387034208
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,32,957,935.8639526367188,0.0611066445708274,0.9529837251356238,1.5679110182581761
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,33,957,935.2120361328124,0.061046615242958,0.9471066907775768,1.5672040381627148
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,34,957,936.021728515625,0.0611276626586914,0.95750452079566,1.5671527840327695
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,35,957,935.7057495117188,0.0610542669892311,0.955244122965642,1.5703484869893225
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,36,957,936.1605224609376,0.0610873699188232,0.9561482820976492,1.5668614934754461
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,37,957,935.2296752929688,0.0610525123775005,0.9511754068716094,1.5709061435645497
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,38,957,935.4855346679688,0.0611013881862163,0.9493670886075948,1.566589156967334
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,39,957,935.4507446289062,0.0610779970884323,0.9484629294755876,1.5656196367696507
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,40,957,935.47021484375,0.0610010400414466,0.961121157323689,1.5706483076847282
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,41,957,935.2649536132812,0.0610631108283996,0.9511754068716094,1.5690452884195336
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,42,957,936.1785888671876,0.0610985942184925,0.9452983725135624,1.5683575131430143
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,43,957,936.2080078125,0.0610605850815773,0.9493670886075948,1.5686991588069716
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,44,957,935.302001953125,0.0610477328300476,0.9425858951175408,1.5685660287163392
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,45,957,935.45166015625,0.061113204807043,0.951627486437613,1.5666309393166136
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,46,957,935.65283203125,0.0610496290028095,0.955244122965642,1.5682647067068138
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,47,957,935.643310546875,0.0611287802457809,0.9547920433996384,1.5656972630440362
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,48,957,934.7586059570312,0.0609980747103691,0.9462025316455696,1.5704195545196897
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,49,957,935.6356201171876,0.0611033886671066,0.9484629294755876,1.5668101344031615
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,50,957,935.119384765625,0.0610385723412036,0.9475587703435804,1.5699011750917904
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,51,957,935.5343627929688,0.0610595233738422,0.9498191681735986,1.56826591102044
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0.75,52,957,934.9923095703124,0.0610042549669742,0.9579566003616636,1.571484821290192
